time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083306,34.3774729634,157.6564524877,22.7861041946,7.9235289535,11.2619332573,8.6848770892,34.6273550784,22.8937984737,22.8937984737,14.5891258463,9.2189300807
0.166612,40.3206090622,124.4292647409,24.8282500314,8.7661854759,13.1554669066,9.9873904897,35.9484921038,27.3035769355,27.3035769355,17.5566400527,10.9161148452
0.249918,43.0071816632,98.9223781515,25.7775407717,9.2656827613,14.0750201459,10.6193784560,36.0548013266,28.6152697141,28.6152697141,18.8614311459,11.8177875175
0.333224,43.9835734813,79.5019774278,26.1786390336,9.5982514869,14.4962868294,10.9161184393,35.5807226593,28.4128977848,28.4128977848,19.3334239118,12.3159219046
0.416530,43.9189691353,64.5996443905,26.2413929428,9.8279439801,14.6182478013,11.0124749625,34.7760931376,27.4259296288,27.4259296288,19.3472339868,12.5682740827
0.499836,43.1862475530,53.0377650399,26.0754962153,9.9866202647,14.5482541741,10.9793669359,33.7717954981,26.0649647447,26.0649647447,19.1055809469,12.6582350264
0.583142,42.0182874722,43.9678624733,25.7478490115,10.0929097547,14.3512975334,10.8591390827,32.6465651067,24.5723704679,24.5723704679,18.7241494845,12.6361745758
0.666448,40.5696924914,36.7820651374,25.3032029100,10.1588575234,14.0692895661,10.6789916095,31.4516641045,23.0873837477,23.0873837477,18.2693492861,12.5350033626
0.749754,38.9467972979,31.0420885158,24.7733456543,10.1928056685,13.7303328766,10.4572423003,30.2221212520,21.6832364492,21.6832364492,17.7785670221,12.3773412163
0.833060,37.2242831145,26.4278105745,24.1817959018,10.2008272640,13.3537801214,10.2066484393,28.9825969093,20.3915700974,20.3915700974,17.2720344337,12.1792746597
0.916366,35.4552134828,22.7012566635,23.5464543510,10.1875134647,12.9532304279,9.9363283997,27.7507507763,19.2191837937,19.2191837937,16.7600444054,11.9525141105
0.999672,33.6774716201,19.6818007761,22.8812184984,10.1564385839,12.5384031429,9.6529421516,26.5393180531,18.1593814331,18.1593814331,16.2473703569,11.7057200517
1.082978,31.9180698629,17.2293165170,22.1970265817,10.1104511908,12.1163529169,9.3614481157,25.3574612977,17.1993522216,17.1993522216,15.7359390628,11.4453634044
1.166284,30.1961255732,15.2328663132,21.5025657935,10.0518649619,11.6922770653,9.0656034916,24.2116896144,16.3246807307,16.3246807307,15.2263997800,11.1763085127
1.249590,28.5249640496,13.6031729537,20.8047721198,9.9825886815,11.2700607562,8.7683024175,23.1065059671,15.5218560764,15.5218560764,14.7189999170,10.9022224105
1.332896,26.9136306782,12.2676082679,20.1091948838,9.9042176760,10.8526490903,8.4718082551,22.0448764355,14.7794518508,14.7794518508,14.2140333215,10.6258704771
1.416202,25.3679930128,11.1668046034,19.4202700042,9.8180999013,10.4423028209,8.1779150853,21.0285787607,14.0884737199,14.0884737199,13.7120336140,10.3493349065
1.499508,23.8915525426,10.2522762239,18.7415295859,9.7253848448,10.0407749792,7.8880610516,20.0584666201,13.4422264058,13.4422264058,13.2138228174,10.0741789452
1.582814,22.4860477242,9.4846486738,18.0757658073,9.6270604604,9.6494334089,7.6034085584,19.1346735589,12.8359383889,12.8359383889,12.7204841062,9.8015718938
1.666120,21.1519050746,8.8322474518,17.4251611601,9.5239815691,9.2693462350,7.3249014795,18.2567727303,12.2662985485,12.2662985485,12.2333001449,9.5323850033
1.749426,19.8885785629,8.2699036416,16.7913933650,9.4168920489,8.9013419678,7.0533063580,17.4239036170,11.7309989490,11.7309989490,11.7536807948,9.2672653372
1.832732,18.6948062120,7.7779032936,16.1757208538,9.3064424191,8.5460523195,6.7892424499,16.6348736270,11.2283364561,11.2283364561,11.2830928538,9.0066926796
1.916038,17.5688049196,7.3410485589,15.5790530831,9.1932039530,8.2039433103,6.5332040042,15.8882402450,10.7568978456,10.7568978456,10.8229977994,8.7510232469
1.999344,16.5084189069,6.9478201077,15.0020088292,9.0776801344,7.8753385003,6.2855771632,15.1823779007,10.3153346903,10.3153346903,10.3747996970,8.5005230454
2.082650,15.5112331858,6.5896391632,14.4449648377,8.9603160559,7.5604369719,6.0466531555,14.5155326535,9.9022227417,9.9022227417,9.9398034422,8.2553930732
2.165956,14.5746605136,6.2602289317,13.9080966425,8.8415061997,7.2593278325,5.8166389484,13.8858670344,9.5159937736,9.5159937736,9.5191826021,8.0157880927
2.249262,13.6960081711,5.9550731836,13.3914129641,8.7216009364,6.9720024222,5.5956661706,13.2914968415,9.1549245516,9.1549245516,9.1139558185,7.7818303446
2.332568,12.8725293212,5.6709667041,12.8947848002,8.6009119949,6.6983649948,5.3837988588,12.7305212886,8.8171667158,8.8171667158,8.7249707258,7.5536193070
2.415875,12.1014625358,5.4056496932,12.4179700932,8.4797170993,6.4382423648,5.1810404000,12.2010476120,8.5008021757,8.5008021757,8.3528944489,7.3312383860
2.499181,11.3800622050,5.1575165406,11.9606346905,8.3582639266,6.1913928214,4.9873399125,11.7012110193,8.2039105235,8.2039105235,7.9982098670,7.1147592542
2.582487,10.7056218890,4.9253888147,11.5223701788,8.2367735041,5.9575144873,4.8025982182,11.2291907018,7.9246374954,7.9246374954,7.6612169233,6.9042444173
2.665793,10.0754921793,4.7083425888,11.1027090717,8.1154431434,5.7362532171,4.6266734951,10.7832225002,7.6612562899,7.6612562899,7.3420383183,6.6997484743
