time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083313,0.0853432282,0.1372912801,0.1057513915,0.0667903525,0.0445269017,0.0389610390,0.1168831169,0.0593692022,0.0593692022,0.0519480519,0.0352504638
0.166626,0.2152133581,0.2040816327,0.1892393321,0.1243042672,0.0927643785,0.0779220779,0.2207792208,0.1168831169,0.1168831169,0.1076066790,0.0834879406
0.249939,0.3005565863,0.2504638219,0.2708719852,0.1781076067,0.1298701299,0.1131725417,0.2949907236,0.1743970315,0.1743970315,0.1614100186,0.1261595547
0.333252,0.3506493506,0.3042671614,0.3153988868,0.2319109462,0.1725417440,0.1447124304,0.3506493506,0.2393320965,0.2393320965,0.2096474954,0.1669758813
0.416565,0.4007421150,0.3432282004,0.3580705009,0.2690166976,0.2003710575,0.1632653061,0.3858998145,0.2820037106,0.2820037106,0.2560296846,0.1966604824
0.499878,0.4471243043,0.3692022263,0.3933209647,0.2912801484,0.2282003711,0.1855287570,0.4341372913,0.3098330241,0.3098330241,0.2801484230,0.2319109462
0.583191,0.4860853432,0.3896103896,0.4341372913,0.3098330241,0.2448979592,0.2059369202,0.4730983302,0.3320964750,0.3320964750,0.2968460111,0.2467532468
0.666505,0.5176252319,0.4137291280,0.4675324675,0.3358070501,0.2615955473,0.2189239332,0.4990723562,0.3543599258,0.3543599258,0.3246753247,0.2764378479
0.749818,0.5380333952,0.4322820037,0.4897959184,0.3487940631,0.2727272727,0.2319109462,0.5176252319,0.3784786642,0.3784786642,0.3320964750,0.2987012987
0.833131,0.5640074212,0.4526901670,0.5102040816,0.3710575139,0.2912801484,0.2411873840,0.5343228200,0.3933209647,0.3933209647,0.3525046382,0.3079777365
0.916444,0.5881261596,0.4675324675,0.5287569573,0.3933209647,0.3098330241,0.2597402597,0.5677179963,0.4155844156,0.4155844156,0.3673469388,0.3246753247
0.999757,0.6103896104,0.4749536178,0.5454545455,0.4007421150,0.3135435993,0.2634508349,0.5881261596,0.4285714286,0.4285714286,0.3803339518,0.3376623377
1.083070,0.6307977737,0.4805194805,0.5602968460,0.4174397032,0.3265306122,0.2708719852,0.6029684601,0.4434137291,0.4434137291,0.4007421150,0.3450834879
1.166383,0.6549165121,0.4953617811,0.5621521336,0.4285714286,0.3302411874,0.2801484230,0.6159554731,0.4638218924,0.4638218924,0.4174397032,0.3525046382
1.249696,0.6716141002,0.5083487941,0.5825602968,0.4452690167,0.3376623377,0.2857142857,0.6289424861,0.4805194805,0.4805194805,0.4267161410,0.3525046382
1.333009,0.6901669759,0.5176252319,0.5881261596,0.4582560297,0.3432282004,0.2875695733,0.6400742115,0.4990723562,0.4990723562,0.4359925788,0.3636363636
1.416322,0.7012987013,0.5324675325,0.6011131725,0.4786641929,0.3562152134,0.2949907236,0.6493506494,0.5157699443,0.5157699443,0.4508348794,0.3710575139
1.499635,0.7087198516,0.5417439703,0.6215213358,0.4879406308,0.3673469388,0.2987012987,0.6567717996,0.5231910946,0.5231910946,0.4582560297,0.3877551020
1.582948,0.7142857143,0.5473098330,0.6382189239,0.5027829314,0.3803339518,0.3172541744,0.6660482375,0.5361781076,0.5361781076,0.4675324675,0.3988868275
1.666261,0.7235621521,0.5491651206,0.6456400742,0.5120593692,0.3858998145,0.3246753247,0.6734693878,0.5510204082,0.5510204082,0.4805194805,0.4081632653
1.749574,0.7365491651,0.5547309833,0.6567717996,0.5157699443,0.3951762523,0.3302411874,0.6846011132,0.5602968460,0.5602968460,0.4897959184,0.4118738404
1.832887,0.7421150278,0.5565862709,0.6660482375,0.5176252319,0.3988868275,0.3339517625,0.6920222635,0.5695732839,0.5695732839,0.4916512059,0.4174397032
1.916200,0.7439703154,0.5695732839,0.6734693878,0.5213358071,0.4025974026,0.3358070501,0.7012987013,0.5844155844,0.5844155844,0.5046382189,0.4267161410
1.999514,0.7458256030,0.5714285714,0.6827458256,0.5324675325,0.4081632653,0.3413729128,0.7087198516,0.5899814471,0.5899814471,0.5120593692,0.4378478664
2.082827,0.7476808905,0.5751391466,0.6883116883,0.5380333952,0.4118738404,0.3413729128,0.7124304267,0.5992578850,0.5992578850,0.5176252319,0.4452690167
2.166140,0.7551020408,0.5788497217,0.7012987013,0.5417439703,0.4211502783,0.3450834879,0.7142857143,0.6066790353,0.6066790353,0.5194805195,0.4489795918
2.249453,0.7588126160,0.5844155844,0.7068645640,0.5435992579,0.4248608534,0.3469387755,0.7179962894,0.6178107607,0.6178107607,0.5306122449,0.4564007421
2.332766,0.7625231911,0.5899814471,0.7124304267,0.5473098330,0.4304267161,0.3525046382,0.7198515770,0.6252319109,0.6252319109,0.5361781076,0.4712430427
2.416079,0.7662337662,0.5955473098,0.7124304267,0.5528756957,0.4322820037,0.3562152134,0.7217068646,0.6400742115,0.6400742115,0.5417439703,0.4749536178
2.499392,0.7680890538,0.5974025974,0.7142857143,0.5528756957,0.4378478664,0.3617810761,0.7235621521,0.6456400742,0.6456400742,0.5435992579,0.4786641929
2.582705,0.7717996289,0.6029684601,0.7198515770,0.5584415584,0.4452690167,0.3654916512,0.7309833024,0.6512059369,0.6512059369,0.5454545455,0.4823747681
2.666018,0.7717996289,0.6085343228,0.7217068646,0.5621521336,0.4471243043,0.3673469388,0.7328385900,0.6549165121,0.6549165121,0.5547309833,0.4842300557
2.749331,0.7755102041,0.6122448980,0.7254174397,0.5658627087,0.4489795918,0.3729128015,0.7402597403,0.6586270872,0.6586270872,0.5584415584,0.4897959184
2.832644,0.7810760668,0.6141001855,0.7309833024,0.5658627087,0.4508348794,0.3766233766,0.7421150278,0.6641929499,0.6641929499,0.5584415584,0.4897959184
2.915957,0.7847866419,0.6178107607,0.7309833024,0.5695732839,0.4508348794,0.3784786642,0.7532467532,0.6679035250,0.6679035250,0.5658627087,0.4916512059
2.999270,0.7866419295,0.6178107607,0.7365491651,0.5732838590,0.4545454545,0.3784786642,0.7588126160,0.6697588126,0.6697588126,0.5695732839,0.4953617811
3.082583,0.7866419295,0.6196660482,0.7476808905,0.5751391466,0.4564007421,0.3821892393,0.7643784787,0.6734693878,0.6734693878,0.5751391466,0.4990723562
3.165896,0.7866419295,0.6196660482,0.7513914657,0.5769944341,0.4638218924,0.3858998145,0.7717996289,0.6808905380,0.6808905380,0.5788497217,0.5009276438
