time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083324,0.0650406504,0.1056910569,0.0813008130,0.0243902439,0.0162601626,0.0162601626,0.0731707317,0.0325203252,0.0325203252,0.0325203252,0.0162601626
0.166649,0.1300813008,0.2032520325,0.1544715447,0.0487804878,0.0406504065,0.0243902439,0.1300813008,0.0569105691,0.0569105691,0.0569105691,0.0487804878
0.249973,0.1707317073,0.2520325203,0.2032520325,0.1219512195,0.0731707317,0.0487804878,0.1951219512,0.1138211382,0.1138211382,0.0813008130,0.0731707317
0.333297,0.2845528455,0.3008130081,0.2276422764,0.2032520325,0.1382113821,0.1138211382,0.2520325203,0.1788617886,0.1788617886,0.1544715447,0.1138211382
0.416621,0.3089430894,0.3739837398,0.2601626016,0.2113821138,0.1788617886,0.1300813008,0.2764227642,0.2032520325,0.2032520325,0.1869918699,0.1707317073
0.499946,0.3495934959,0.4227642276,0.2764227642,0.2113821138,0.1869918699,0.1544715447,0.3333333333,0.2195121951,0.2195121951,0.1951219512,0.1869918699
0.583270,0.3983739837,0.4308943089,0.3170731707,0.2357723577,0.1951219512,0.1544715447,0.3414634146,0.2276422764,0.2276422764,0.2032520325,0.1869918699
0.666594,0.4146341463,0.4390243902,0.3414634146,0.2439024390,0.1951219512,0.1544715447,0.3821138211,0.2601626016,0.2601626016,0.2195121951,0.2032520325
0.749918,0.4634146341,0.4634146341,0.3495934959,0.2682926829,0.2032520325,0.1544715447,0.4065040650,0.2764227642,0.2764227642,0.2276422764,0.2032520325
0.833243,0.4878048780,0.4796747967,0.3658536585,0.2845528455,0.2195121951,0.1626016260,0.4227642276,0.2764227642,0.2764227642,0.2439024390,0.2276422764
0.916567,0.5284552846,0.4796747967,0.3902439024,0.3008130081,0.2357723577,0.1869918699,0.4390243902,0.2926829268,0.2926829268,0.2601626016,0.2357723577
0.999891,0.5447154472,0.5040650407,0.4065040650,0.3089430894,0.2520325203,0.1951219512,0.4552845528,0.3089430894,0.3089430894,0.2764227642,0.2439024390
1.083215,0.5609756098,0.5284552846,0.4065040650,0.3089430894,0.2520325203,0.1951219512,0.4715447154,0.3170731707,0.3170731707,0.2845528455,0.2601626016
1.166540,0.5691056911,0.5447154472,0.4390243902,0.3170731707,0.2520325203,0.1951219512,0.4715447154,0.3252032520,0.3252032520,0.2926829268,0.2601626016
1.249864,0.5853658537,0.5447154472,0.4634146341,0.3333333333,0.2601626016,0.1951219512,0.5040650407,0.3414634146,0.3414634146,0.3089430894,0.2601626016
1.333188,0.6097560976,0.5447154472,0.4959349593,0.3333333333,0.2682926829,0.1951219512,0.5203252033,0.3414634146,0.3414634146,0.3170731707,0.2601626016
1.416513,0.6097560976,0.5528455285,0.5203252033,0.3495934959,0.2845528455,0.2113821138,0.5365853659,0.3577235772,0.3577235772,0.3333333333,0.2764227642
1.499837,0.6422764228,0.5528455285,0.5284552846,0.3495934959,0.3008130081,0.2195121951,0.5528455285,0.3821138211,0.3821138211,0.3495934959,0.2845528455
1.583161,0.6504065041,0.5609756098,0.5365853659,0.3495934959,0.3008130081,0.2195121951,0.5609756098,0.3821138211,0.3821138211,0.3495934959,0.2845528455
1.666485,0.6585365854,0.5772357724,0.5447154472,0.3495934959,0.3008130081,0.2276422764,0.5691056911,0.3821138211,0.3821138211,0.3577235772,0.2926829268
1.749810,0.6829268293,0.5853658537,0.5691056911,0.3577235772,0.3008130081,0.2357723577,0.5691056911,0.3902439024,0.3902439024,0.3577235772,0.3008130081
1.833134,0.7073170732,0.5853658537,0.5772357724,0.3658536585,0.3008130081,0.2357723577,0.5772357724,0.3983739837,0.3983739837,0.3577235772,0.3089430894
1.916458,0.7154471545,0.5853658537,0.5853658537,0.3739837398,0.3008130081,0.2357723577,0.5772357724,0.4146341463,0.4146341463,0.3577235772,0.3089430894
1.999782,0.7317073171,0.5853658537,0.6016260163,0.3902439024,0.3008130081,0.2357723577,0.5853658537,0.4146341463,0.4146341463,0.3577235772,0.3089430894
2.083107,0.7398373984,0.5853658537,0.6260162602,0.3983739837,0.3089430894,0.2357723577,0.5934959350,0.4146341463,0.4146341463,0.3739837398,0.3089430894
2.166431,0.7398373984,0.5934959350,0.6422764228,0.4146341463,0.3170731707,0.2357723577,0.6178861789,0.4227642276,0.4227642276,0.3902439024,0.3170731707
2.249755,0.7398373984,0.6016260163,0.6504065041,0.4146341463,0.3252032520,0.2357723577,0.6260162602,0.4471544715,0.4471544715,0.4065040650,0.3170731707
2.333079,0.7479674797,0.6097560976,0.6504065041,0.4146341463,0.3252032520,0.2439024390,0.6341463415,0.4552845528,0.4552845528,0.4065040650,0.3170731707
2.416404,0.7479674797,0.6178861789,0.6585365854,0.4146341463,0.3333333333,0.2439024390,0.6341463415,0.4715447154,0.4715447154,0.4065040650,0.3170731707
2.499728,0.7479674797,0.6260162602,0.6747967480,0.4146341463,0.3414634146,0.2520325203,0.6504065041,0.4796747967,0.4796747967,0.4065040650,0.3252032520
2.583052,0.7479674797,0.6341463415,0.6829268293,0.4227642276,0.3414634146,0.2601626016,0.6585365854,0.4878048780,0.4878048780,0.4065040650,0.3414634146
2.666376,0.7723577236,0.6341463415,0.6910569106,0.4308943089,0.3414634146,0.2682926829,0.6747967480,0.5040650407,0.5040650407,0.4065040650,0.3577235772
2.749701,0.7967479675,0.6341463415,0.6991869919,0.4390243902,0.3414634146,0.2764227642,0.6991869919,0.5040650407,0.5040650407,0.4227642276,0.3577235772
2.833025,0.8048780488,0.6341463415,0.6991869919,0.4552845528,0.3495934959,0.2764227642,0.7073170732,0.5203252033,0.5203252033,0.4227642276,0.3577235772
2.916349,0.8048780488,0.6341463415,0.7154471545,0.4634146341,0.3495934959,0.2764227642,0.7154471545,0.5365853659,0.5365853659,0.4227642276,0.3739837398
2.999674,0.8048780488,0.6341463415,0.7154471545,0.4796747967,0.3577235772,0.2845528455,0.7154471545,0.5447154472,0.5447154472,0.4227642276,0.3739837398
3.082998,0.8048780488,0.6341463415,0.7235772358,0.5040650407,0.3577235772,0.2845528455,0.7154471545,0.5447154472,0.5447154472,0.4308943089,0.3821138211
3.166322,0.8211382114,0.6422764228,0.7235772358,0.5121951220,0.3658536585,0.2845528455,0.7235772358,0.5609756098,0.5609756098,0.4471544715,0.3821138211
3.249646,0.8211382114,0.6585365854,0.7235772358,0.5121951220,0.3739837398,0.2926829268,0.7235772358,0.5772357724,0.5772357724,0.4552845528,0.3821138211
3.332971,0.8211382114,0.6585365854,0.7235772358,0.5203252033,0.3739837398,0.3008130081,0.7235772358,0.5934959350,0.5934959350,0.4634146341,0.3902439024
3.416295,0.8292682927,0.6585365854,0.7398373984,0.5203252033,0.3739837398,0.3089430894,0.7235772358,0.5934959350,0.5934959350,0.4796747967,0.3902439024
3.499619,0.8292682927,0.6585365854,0.7398373984,0.5203252033,0.3739837398,0.3089430894,0.7235772358,0.5934959350,0.5934959350,0.4796747967,0.3983739837
3.582943,0.8292682927,0.6585365854,0.7398373984,0.5203252033,0.3821138211,0.3089430894,0.7235772358,0.5934959350,0.5934959350,0.4959349593,0.3983739837
3.666268,0.8292682927,0.6585365854,0.7560975610,0.5203252033,0.3821138211,0.3170731707,0.7235772358,0.6016260163,0.6016260163,0.4959349593,0.4065040650
3.749592,0.8292682927,0.6666666667,0.7560975610,0.5284552846,0.3821138211,0.3252032520,0.7317073171,0.6178861789,0.6178861789,0.5040650407,0.4065040650
3.832916,0.8292682927,0.6666666667,0.7560975610,0.5365853659,0.3902439024,0.3333333333,0.7317073171,0.6178861789,0.6178861789,0.5040650407,0.4065040650
3.916240,0.8292682927,0.6666666667,0.7560975610,0.5365853659,0.3983739837,0.3333333333,0.7317073171,0.6341463415,0.6341463415,0.5121951220,0.4146341463
3.999565,0.8292682927,0.6666666667,0.7560975610,0.5365853659,0.3983739837,0.3333333333,0.7479674797,0.6422764228,0.6422764228,0.5121951220,0.4146341463
4.082889,0.8373983740,0.6666666667,0.7560975610,0.5365853659,0.3983739837,0.3333333333,0.7479674797,0.6504065041,0.6504065041,0.5121951220,0.4146341463
4.166213,0.8455284553,0.6666666667,0.7560975610,0.5447154472,0.3983739837,0.3333333333,0.7479674797,0.6504065041,0.6504065041,0.5121951220,0.4146341463
4.249538,0.8455284553,0.6666666667,0.7560975610,0.5447154472,0.4065040650,0.3333333333,0.7479674797,0.6585365854,0.6585365854,0.5121951220,0.4146341463
4.332862,0.8455284553,0.6666666667,0.7642276423,0.5447154472,0.4065040650,0.3333333333,0.7479674797,0.6585365854,0.6585365854,0.5203252033,0.4227642276
4.416186,0.8455284553,0.6666666667,0.7723577236,0.5528455285,0.4065040650,0.3333333333,0.7479674797,0.6585365854,0.6585365854,0.5203252033,0.4227642276
4.499510,0.8455284553,0.6747967480,0.7723577236,0.5691056911,0.4146341463,0.3333333333,0.7560975610,0.6747967480,0.6747967480,0.5284552846,0.4227642276
4.582835,0.8455284553,0.6747967480,0.7723577236,0.5691056911,0.4146341463,0.3414634146,0.7642276423,0.6747967480,0.6747967480,0.5284552846,0.4227642276
4.666159,0.8455284553,0.6829268293,0.7723577236,0.5691056911,0.4146341463,0.3414634146,0.7723577236,0.6747967480,0.6747967480,0.5284552846,0.4227642276
4.749483,0.8455284553,0.6910569106,0.7723577236,0.5691056911,0.4308943089,0.3414634146,0.7723577236,0.6829268293,0.6829268293,0.5284552846,0.4308943089
4.832807,0.8455284553,0.6910569106,0.7723577236,0.5853658537,0.4390243902,0.3414634146,0.7723577236,0.6910569106,0.6910569106,0.5284552846,0.4308943089
4.916132,0.8455284553,0.6910569106,0.7723577236,0.5853658537,0.4390243902,0.3414634146,0.7723577236,0.6910569106,0.6910569106,0.5365853659,0.4471544715
4.999456,0.8455284553,0.6910569106,0.7723577236,0.5934959350,0.4471544715,0.3414634146,0.7723577236,0.6910569106,0.6910569106,0.5528455285,0.4552845528
5.082780,0.8455284553,0.6910569106,0.7723577236,0.5934959350,0.4471544715,0.3414634146,0.7723577236,0.6910569106,0.6910569106,0.5528455285,0.4552845528
5.166104,0.8455284553,0.6991869919,0.7804878049,0.5934959350,0.4471544715,0.3414634146,0.7723577236,0.6910569106,0.6910569106,0.5691056911,0.4552845528
5.249429,0.8455284553,0.6991869919,0.7804878049,0.5934959350,0.4471544715,0.3414634146,0.7804878049,0.6910569106,0.6910569106,0.5691056911,0.4552845528
5.332753,0.8455284553,0.6991869919,0.7804878049,0.5934959350,0.4471544715,0.3414634146,0.7804878049,0.6910569106,0.6910569106,0.5772357724,0.4552845528
5.416077,0.8455284553,0.6991869919,0.7886178862,0.5934959350,0.4471544715,0.3414634146,0.7804878049,0.6910569106,0.6910569106,0.5772357724,0.4552845528
5.499402,0.8455284553,0.6991869919,0.7886178862,0.5934959350,0.4471544715,0.3414634146,0.7804878049,0.6910569106,0.6910569106,0.5772357724,0.4552845528
5.582726,0.8455284553,0.6991869919,0.7886178862,0.6097560976,0.4471544715,0.3495934959,0.7886178862,0.6910569106,0.6910569106,0.5772357724,0.4552845528
5.666050,0.8455284553,0.6991869919,0.7886178862,0.6097560976,0.4471544715,0.3495934959,0.7886178862,0.6910569106,0.6910569106,0.5853658537,0.4552845528
5.749374,0.8455284553,0.6991869919,0.7967479675,0.6097560976,0.4471544715,0.3495934959,0.7886178862,0.6910569106,0.6910569106,0.5853658537,0.4552845528
5.832699,0.8536585366,0.7073170732,0.7967479675,0.6097560976,0.4471544715,0.3495934959,0.7886178862,0.6910569106,0.6910569106,0.5853658537,0.4552845528
5.916023,0.8536585366,0.7073170732,0.8048780488,0.6178861789,0.4471544715,0.3495934959,0.7886178862,0.6991869919,0.6991869919,0.5853658537,0.4552845528
5.999347,0.8536585366,0.7073170732,0.8048780488,0.6260162602,0.4471544715,0.3495934959,0.7886178862,0.7073170732,0.7073170732,0.5853658537,0.4552845528
6.082671,0.8699186992,0.7073170732,0.8048780488,0.6341463415,0.4471544715,0.3495934959,0.7886178862,0.7073170732,0.7073170732,0.5853658537,0.4634146341
6.165996,0.8699186992,0.7073170732,0.8048780488,0.6341463415,0.4471544715,0.3495934959,0.7886178862,0.7154471545,0.7154471545,0.5853658537,0.4634146341
6.249320,0.8699186992,0.7073170732,0.8048780488,0.6341463415,0.4552845528,0.3577235772,0.7886178862,0.7154471545,0.7154471545,0.5853658537,0.4634146341
6.332644,0.8699186992,0.7154471545,0.8048780488,0.6422764228,0.4552845528,0.3577235772,0.7886178862,0.7235772358,0.7235772358,0.5853658537,0.4715447154
6.415968,0.8699186992,0.7235772358,0.8048780488,0.6422764228,0.4552845528,0.3577235772,0.7886178862,0.7235772358,0.7235772358,0.5853658537,0.4796747967
6.499293,0.8699186992,0.7235772358,0.8048780488,0.6422764228,0.4552845528,0.3577235772,0.7886178862,0.7235772358,0.7235772358,0.5853658537,0.4796747967
