time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083313,109.0295796102,93.8059537605,81.0939735303,51.5609965321,36.2246566194,26.6685904064,115.4607413466,35.0110753181,35.0110753181,42.0736307921,28.9176575850
0.166626,110.5807233183,80.4841036391,80.7339458893,55.3621369200,39.9578766707,29.6424973077,102.4119513850,40.3818926993,40.3818926993,48.9906200979,34.4484638556
0.249939,91.9690572391,66.4176635940,73.2757681488,52.8363104404,39.3365144802,29.6572049025,82.2853815075,41.8705574864,41.8705574864,49.0493755178,35.9905110299
0.333252,74.5573004809,54.7845478494,64.5336548433,48.0108357338,36.8666601352,28.3821124583,66.2580811808,41.4987942494,41.4987942494,46.0748382329,35.5076254666
0.416565,61.5637622070,45.4676936582,56.3269797524,42.7162469938,33.6718839431,26.5353106501,55.1163413100,40.1581399755,40.1581399755,41.9379603384,33.9329213124
0.499878,51.8460853142,38.0719194843,49.0998915140,37.7809643093,30.3260923768,24.4824873312,46.8576081962,38.3261519858,38.3261519858,37.6093420080,31.8001248105
0.583191,44.3702754968,32.2192670143,42.8519387460,33.5091053527,27.1239559106,22.4201562540,40.2732978859,36.2771147661,36.2771147661,33.5631791633,29.4357320840
0.666505,38.6616540772,27.5884047316,37.4845080154,29.9419314038,24.2076690195,20.4535891745,35.0909858794,34.1717510090,34.1717510090,29.9926609849,27.0427162547
0.749818,34.4082415882,23.9260192558,32.9054566426,27.0038286523,21.6340484218,18.6355788605,31.1200057282,32.1031935349,32.1031935349,26.9375818115,24.7446298555
0.833131,31.2325835639,21.0335793900,29.0415562770,24.5794338779,19.4113257366,16.9876860875,27.9370417459,30.1231146805,30.1231146805,24.3612189945,22.6119308947
0.916444,28.7095839127,18.7449112385,25.8256088923,22.5512679889,17.5199653845,15.5127728097,25.1074051448,28.2574978566,28.2574978566,22.1954043267,20.6791329610
0.999757,26.4710630018,16.9122389302,23.1846258071,20.8161970959,15.9251840980,14.2028273101,22.4158075275,26.5164949609,26.5164949609,20.3654165321,18.9566410029
1.083070,24.2800774543,15.4054101832,21.0360718054,19.2912168988,14.5850971314,13.0440289400,19.8728697970,24.9007055461,24.9007055461,18.8023824432,17.4391874681
1.166383,22.0426288469,14.1185266936,19.2910082109,17.9140614586,13.4563080161,12.0200577300,17.5862582751,23.4052084750,23.4052084750,17.4483086828,16.1119159193
1.249696,19.7725821633,12.9759327981,17.8606288926,16.6413391318,12.4977146876,11.1142121092,15.6426791881,22.0221477643,22.0221477643,16.2570672444,14.9547484174
1.333009,17.5389190082,11.9327681086,16.6630348195,15.4455196435,11.6728911253,10.3106869119,14.0597173157,20.7423746174,20.7423746174,15.1933959101,13.9454645167
1.416322,15.4195919946,10.9696628897,15.6283380464,14.3114865690,10.9512994352,9.5952575736,12.7921708724,19.5564684398,19.5564684398,14.2311168118,13.0618033069
1.499635,13.4743199320,10.0839655851,14.7014015692,13.2331038523,10.3085911322,8.9555554659,11.7596148547,18.4553481929,18.4553481929,13.3512214902,12.2828267383
1.582948,11.7366093139,9.2805732504,13.8423492001,12.2100998931,9.7262669058,8.3810770809,10.8741401661,17.4306141876,17.4306141876,12.5401320728,11.5897309448
1.666261,10.2178702734,8.5646569646,13.0253859140,11.2454585582,9.1909469772,7.8630356582,10.0610226729,16.4747139436,16.4747139436,11.7882552445,10.9662529870
1.749574,8.9152444195,7.9372883842,12.2365647281,10.3434031356,8.6934602820,7.3941345720,9.2713737983,15.5809950027,15.5809950027,11.0888449506,10.3987891558
1.832887,7.8177816953,7.3938699823,11.4710601323,9.5079723552,8.2279039935,6.9683169190,8.4871243482,14.7436870447,14.7436870447,10.4371434158,9.8763156425
1.916200,6.9095659357,6.9246387893,10.7303697464,8.7421254704,7.7907693408,6.5805255215,7.7188827737,13.9578418231,13.9578418231,9.8297533253,9.3901817662
1.999514,6.1708879788,6.5163364612,10.0197289403,8.0472786861,7.3801842338,6.2264920836,6.9979011135,13.2192500748,13.2192500748,9.2641919087,8.9338291870
2.082827,5.5790630128,6.1542596412,9.3459128028,7.4231645631,6.9952911738,5.9025632086,6.3644172892,12.5243481768,12.5243481768,8.7385819348,8.5024769359
2.166140,5.1097676773,5.8241514199,8.7155180192,6.8679125814,6.6357594559,5.6055637943,5.8553391193,11.8701229556,11.8701229556,8.2514411611,8.0928010895
2.249453,4.7388736332,5.5136444825,8.1337566361,6.3782653133,6.3014207637,5.3326941624,5.4941431957,11.2540200543,11.2540200543,7.8015388349,7.7026290647
2.332766,4.4442789269,5.2131589568,7.6037467814,5.9498643575,5.9920134203,5.0814553416,5.2849921056,10.6738591835,10.6738591835,7.3877947478,7.3306614544
2.416079,4.2072449516,4.9162800679,7.1262480799,5.5775590744,5.7070198414,4.8495964641,5.2117912020,10.1277581433,10.1277581433,7.0092028753,6.9762287846
2.499392,4.0130041423,4.6197045051,6.6997611981,5.2557069726,5.4455821531,4.6350786507,5.2416694893,9.6140665017,9.6140665017,6.6647676209,6.6390863314
2.582705,3.8506708080,4.3228691030,6.3208929712,4.9784466448,5.2064814483,4.4360506135,5.3315032829,9.1313091216,9.1313091216,6.3534459471,6.3192470042
2.666018,3.7126471782,4.0273774429,5.9848822113,4.7399326975,4.9881664914,4.2508321828,5.4357171945,8.6781392540,8.6781392540,6.0740929983,6.0168501089
2.749331,3.5937654360,3.7363299162,5.6861865442,4.5345279008,4.7888179549,4.0779029001,5.5136440695,8.2533005961,8.2533005961,5.8254120386,5.7320624026
2.832644,3.4903877147,3.4536463004,5.4190457329,4.3569516063,4.6064347953,3.9158936138,5.5350865727,7.8555975131,7.8555975131,5.6059115595,5.4650070837
2.915957,3.3996372525,3.1834498213,5.1779587952,4.2023860217,4.4389303778,3.7635796437,5.4832754605,7.4838725046,7.4838725046,5.4138732827,5.2157161037
2.999270,3.3188717153,2.9295598962,4.9580369616,4.0665436719,4.2842275753,3.6198745555,5.3550465837,7.1369899482,7.1369899482,5.2473346489,4.9841012863
3.082583,3.2454399176,2.6951191068,4.7552184616,3.9457005847,4.1403442155,3.4838239233,5.1586426416,6.8138251485,6.8138251485,5.1040884598,4.7699401039
3.165896,3.1766937612,2.4823604013,4.5663513165,3.8367005442,4.0054627779,3.3545987052,4.9099738471,6.5132577573,6.5132577573,4.9817009184,4.5728724732
3.249210,3.1101717094,2.2925047763,4.3891649521,3.7369361932,3.8779808704,3.2314880204,4.6283619736,6.2341686887,6.2341686887,4.8775476662,4.3924055118
3.332523,3.0438419426,2.1257688392,4.2221598972,3.6443128451,3.7565414877,3.1138912441,4.3327226107,5.9754397345,5.9754397345,4.7888658106,4.2279237852
3.415836,2.9762983504,1.9814559635,4.0644475176,3.5572005999,3.6400441491,3.0013094198,4.0388592593,5.7359551736,5.7359551736,4.7128185708,4.0787031220
3.499149,2.9068356398,1.8581036399,3.9155697531,3.4743797876,3.5276395627,2.8933360626,3.7581523673,5.5146047688,5.5146047688,4.6465681882,3.9439265502
3.582462,2.8353777067,1.7536619571,3.7753236731,3.3949839581,3.4187114299,2.7896474736,3.4975456389,5.3102876369,5.3102876369,4.5873522169,3.8227013021
3.665775,2.7622802140,1.6656825205,3.6436088387,3.3184436856,3.3128493748,2.6899927268,3.2604574233,5.1219165757,5.1219165757,4.5325582416,3.7140761415
