time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083296,0.1164383562,0.1712328767,0.1712328767,0.0958904110,0.0479452055,0.0342465753,0.1506849315,0.0547945205,0.0547945205,0.0547945205,0.0342465753
0.166593,0.3150684932,0.3082191781,0.2876712329,0.1917808219,0.1575342466,0.1301369863,0.3219178082,0.1849315068,0.1849315068,0.1369863014,0.1095890411
0.249889,0.4041095890,0.3835616438,0.3698630137,0.2876712329,0.2054794521,0.1712328767,0.3767123288,0.2671232877,0.2671232877,0.2260273973,0.1917808219
0.333185,0.4794520548,0.4315068493,0.4109589041,0.3424657534,0.2397260274,0.2054794521,0.4041095890,0.3150684932,0.3150684932,0.2534246575,0.2191780822
0.416481,0.5273972603,0.4794520548,0.4657534247,0.3630136986,0.2876712329,0.2328767123,0.5000000000,0.3561643836,0.3561643836,0.3082191781,0.2602739726
0.499778,0.5753424658,0.5068493151,0.4931506849,0.3835616438,0.3219178082,0.2602739726,0.5136986301,0.3904109589,0.3904109589,0.3424657534,0.2876712329
0.583074,0.6164383562,0.5205479452,0.5273972603,0.4315068493,0.3493150685,0.2739726027,0.5342465753,0.4109589041,0.4109589041,0.3561643836,0.3082191781
0.666370,0.6643835616,0.5342465753,0.5616438356,0.4383561644,0.3698630137,0.3013698630,0.5890410959,0.4315068493,0.4315068493,0.3972602740,0.3287671233
0.749666,0.7054794521,0.5479452055,0.5958904110,0.4657534247,0.3835616438,0.3287671233,0.6027397260,0.4794520548,0.4794520548,0.4383561644,0.3424657534
0.832963,0.7397260274,0.5547945205,0.6232876712,0.4726027397,0.3835616438,0.3356164384,0.6301369863,0.5000000000,0.5000000000,0.4726027397,0.3561643836
0.916259,0.7602739726,0.5616438356,0.6506849315,0.5000000000,0.3835616438,0.3356164384,0.6369863014,0.5479452055,0.5479452055,0.4794520548,0.3767123288
0.999555,0.7739726027,0.5753424658,0.6575342466,0.5205479452,0.4109589041,0.3424657534,0.6369863014,0.5684931507,0.5684931507,0.4931506849,0.4109589041
1.082851,0.7945205479,0.5890410959,0.6643835616,0.5342465753,0.4246575342,0.3561643836,0.6575342466,0.5958904110,0.5958904110,0.5205479452,0.4178082192
1.166148,0.7945205479,0.6027397260,0.6712328767,0.5410958904,0.4246575342,0.3698630137,0.6643835616,0.6095890411,0.6095890411,0.5273972603,0.4178082192
1.249444,0.7945205479,0.6164383562,0.6780821918,0.5410958904,0.4315068493,0.3767123288,0.6849315068,0.6164383562,0.6164383562,0.5410958904,0.4315068493
1.332740,0.8082191781,0.6232876712,0.6849315068,0.5753424658,0.4315068493,0.3767123288,0.6917808219,0.6369863014,0.6369863014,0.5479452055,0.4383561644
1.416036,0.8082191781,0.6369863014,0.7054794521,0.5821917808,0.4315068493,0.3767123288,0.7054794521,0.6369863014,0.6369863014,0.5684931507,0.4589041096
1.499333,0.8150684932,0.6438356164,0.7054794521,0.5890410959,0.4315068493,0.3767123288,0.7054794521,0.6438356164,0.6438356164,0.5821917808,0.4657534247
1.582629,0.8219178082,0.6575342466,0.7054794521,0.5958904110,0.4383561644,0.3767123288,0.7397260274,0.6438356164,0.6438356164,0.5958904110,0.4657534247
1.665925,0.8287671233,0.6643835616,0.7054794521,0.6027397260,0.4452054795,0.3767123288,0.7534246575,0.6575342466,0.6575342466,0.6095890411,0.4794520548
1.749221,0.8356164384,0.6643835616,0.7397260274,0.6027397260,0.4589041096,0.3835616438,0.7602739726,0.6712328767,0.6712328767,0.6095890411,0.4931506849
1.832518,0.8356164384,0.6643835616,0.7465753425,0.6232876712,0.4589041096,0.3835616438,0.7671232877,0.6780821918,0.6780821918,0.6095890411,0.5000000000
1.915814,0.8356164384,0.6712328767,0.7671232877,0.6301369863,0.4726027397,0.3904109589,0.7808219178,0.6849315068,0.6849315068,0.6369863014,0.5205479452
