time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083316,64.7377642190,47.7628648175,57.3634115827,15.2877862871,4.9067910711,7.6220496663,48.5710130252,12.9411115696,12.9411115696,8.4904562556,3.2228247785
0.166631,76.1778118392,45.5542278609,61.6798531492,16.9571663025,5.2125424752,8.0315345966,51.3614816361,14.8619091666,14.8619091666,9.2343179476,3.4285586735
0.249947,79.1851067024,41.4182617474,62.3638557806,17.8703728362,5.3925822619,8.2242279754,50.9381080551,16.0595001775,16.0595001775,9.6913368186,3.5624768620
0.333262,77.6170331866,36.9881984311,61.2621696883,18.4049183542,5.5144280306,8.3177611810,49.1384809614,16.8727683384,16.8727683384,10.0102384425,3.6624949456
0.416578,73.5083408540,32.7573138212,59.1518895188,18.7058531709,5.6015660359,8.3535129250,46.6902772882,17.4346204974,17.4346204974,10.2438594821,3.7419338381
0.499894,68.1094808634,28.8933482362,56.4638244907,18.8480634352,5.6652722628,8.3515069797,43.9592426476,17.8154555591,17.8154555591,10.4181235198,3.8072376118
0.583209,62.2058817968,25.4418685801,53.4639956746,18.8764278373,5.7119401443,8.3231520817,41.1477993301,18.0587669988,18.0587669988,10.5480597503,3.8620827791
0.666525,56.2808901699,22.3970097718,50.3239446123,18.8203816085,5.7455916225,8.2756384339,38.3721337769,18.1940801254,18.1940801254,10.6433381921,3.9087945308
0.749840,50.6181248800,19.7306392314,47.1556700771,18.7004229187,5.7689445882,8.2138191976,35.6987801933,18.2427422535,18.2427422535,10.7106425954,3.9489516857
0.833156,45.3702789598,17.4057269621,44.0318529516,18.5314406894,5.7839346637,8.1411361626,33.1642489380,18.2208909480,18.2208909480,10.7548403944,3.9836836412
0.916472,40.6059480605,15.3829198992,40.9986724306,18.3245879842,5.7919968347,8.0601225128,30.7864251290,18.1411303475,18.1411303475,10.7796198034,4.0138312413
0.999787,36.3412528484,13.6239013114,38.0843459463,18.0884151304,5.7942292090,7.9726969372,28.5715410669,18.0135496579,18.0135496579,10.7878636602,4.0400406197
1.083103,32.5608711329,12.0931022805,35.3049647232,17.8295944111,5.7914939395,7.8803459418,26.5185874021,17.8463785167,17.8463785167,10.7818820030,4.0628212017
1.166418,29.2317824767,10.7585087928,32.6685198335,17.5534046530,5.7844824021,7.7842422452,24.6221619978,17.6464287148,17.6464287148,10.7635637415,4.0825832591
1.249734,26.3120878956,9.5919459759,30.1776786949,17.2640672378,5.7737589422,7.6853246619,22.8743291125,17.4194035501,17.4194035501,10.7344794858,4.0996631742
