time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083316,0.1200000000,0.1600000000,0.1600000000,0.0800000000,0.0800000000,0.0800000000,0.1600000000,0.0800000000,0.0800000000,0.0400000000,0.0400000000
0.166631,0.2000000000,0.2400000000,0.2800000000,0.1200000000,0.1200000000,0.1200000000,0.2400000000,0.1200000000,0.1200000000,0.1200000000,0.1200000000
0.249947,0.2400000000,0.2800000000,0.3200000000,0.1600000000,0.1600000000,0.1200000000,0.3200000000,0.1200000000,0.1200000000,0.1200000000,0.1200000000
0.333262,0.4000000000,0.2800000000,0.3600000000,0.2000000000,0.1600000000,0.1600000000,0.4000000000,0.2000000000,0.2000000000,0.2000000000,0.1600000000
0.416578,0.4800000000,0.2800000000,0.4000000000,0.2000000000,0.2000000000,0.2000000000,0.4800000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000
0.499894,0.5600000000,0.2800000000,0.4400000000,0.2000000000,0.2000000000,0.2000000000,0.5600000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000
0.583209,0.6400000000,0.2800000000,0.5200000000,0.2400000000,0.2000000000,0.2000000000,0.5600000000,0.2400000000,0.2400000000,0.2000000000,0.2000000000
0.666525,0.6400000000,0.3200000000,0.6400000000,0.2800000000,0.2400000000,0.2000000000,0.5600000000,0.2400000000,0.2400000000,0.2400000000,0.2400000000
0.749840,0.6400000000,0.3600000000,0.6400000000,0.3600000000,0.2400000000,0.2400000000,0.5600000000,0.2400000000,0.2400000000,0.3200000000,0.2400000000
0.833156,0.6800000000,0.3600000000,0.6400000000,0.3600000000,0.2800000000,0.2400000000,0.5600000000,0.2400000000,0.2400000000,0.3200000000,0.2400000000
0.916472,0.6800000000,0.3600000000,0.6800000000,0.3600000000,0.2800000000,0.2400000000,0.5600000000,0.2800000000,0.2800000000,0.3200000000,0.2400000000
0.999787,0.6800000000,0.3600000000,0.6800000000,0.4000000000,0.2800000000,0.2800000000,0.5600000000,0.3600000000,0.3600000000,0.3200000000,0.2400000000
1.083103,0.7200000000,0.3600000000,0.7200000000,0.4000000000,0.2800000000,0.2800000000,0.5600000000,0.4400000000,0.4400000000,0.3200000000,0.2400000000
1.166418,0.7600000000,0.3600000000,0.7200000000,0.4000000000,0.3200000000,0.2800000000,0.6000000000,0.5200000000,0.5200000000,0.3200000000,0.2800000000
1.249734,0.8000000000,0.3600000000,0.7200000000,0.4400000000,0.3200000000,0.2800000000,0.6000000000,0.5600000000,0.5600000000,0.3200000000,0.2800000000
1.333050,0.8000000000,0.3600000000,0.7600000000,0.4800000000,0.3200000000,0.2800000000,0.6000000000,0.5600000000,0.5600000000,0.3200000000,0.2800000000
1.416365,0.8000000000,0.3600000000,0.8000000000,0.4800000000,0.3600000000,0.2800000000,0.6400000000,0.5600000000,0.5600000000,0.3200000000,0.2800000000
1.499681,0.8000000000,0.3600000000,0.8000000000,0.4800000000,0.3600000000,0.2800000000,0.6400000000,0.5600000000,0.5600000000,0.3200000000,0.2800000000
1.582997,0.8000000000,0.4000000000,0.8400000000,0.4800000000,0.3600000000,0.2800000000,0.6400000000,0.5600000000,0.5600000000,0.3200000000,0.2800000000
1.666312,0.8400000000,0.4000000000,0.8400000000,0.4800000000,0.3600000000,0.2800000000,0.6400000000,0.6000000000,0.6000000000,0.3200000000,0.2800000000
1.749628,0.8400000000,0.4000000000,0.8400000000,0.4800000000,0.3600000000,0.2800000000,0.6400000000,0.6000000000,0.6000000000,0.3600000000,0.2800000000
1.832943,0.8400000000,0.4000000000,0.8800000000,0.4800000000,0.3600000000,0.3200000000,0.6400000000,0.6400000000,0.6400000000,0.3600000000,0.2800000000
1.916259,0.8400000000,0.4000000000,0.8800000000,0.4800000000,0.3600000000,0.3200000000,0.7200000000,0.6400000000,0.6400000000,0.3600000000,0.2800000000
1.999575,0.8400000000,0.4000000000,0.8800000000,0.4800000000,0.3600000000,0.3200000000,0.7200000000,0.6400000000,0.6400000000,0.4000000000,0.2800000000
2.082890,0.8400000000,0.4000000000,0.8800000000,0.4800000000,0.3600000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.2800000000
2.166206,0.8800000000,0.4000000000,0.8800000000,0.4800000000,0.3600000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.2800000000
2.249521,0.8800000000,0.4000000000,0.8800000000,0.5200000000,0.4400000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.2800000000
2.332837,0.8800000000,0.4000000000,0.8800000000,0.5200000000,0.4400000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.2800000000
2.416153,0.9200000000,0.4000000000,0.8800000000,0.5600000000,0.4400000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.3600000000
2.499468,0.9200000000,0.4000000000,0.8800000000,0.5600000000,0.4800000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4000000000,0.3600000000
2.582784,0.9200000000,0.4000000000,0.8800000000,0.5600000000,0.4800000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4800000000,0.3600000000
2.666099,0.9200000000,0.4000000000,0.8800000000,0.5600000000,0.4800000000,0.3200000000,0.7200000000,0.6800000000,0.6800000000,0.4800000000,0.3600000000
