time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083304,66.9671539465,34.4530291226,31.7174243277,18.3676692735,7.9702107596,5.1586201830,39.4414695494,13.5069566859,13.5069566859,8.2051186325,4.6053848645
0.166607,75.3155792486,35.7162935709,34.9737299866,20.1999993480,8.5328885664,5.4747893248,41.9613073670,14.5953960939,14.5953960939,8.7283867278,4.8453078565
0.249911,75.2924432411,34.8737455852,35.9825036698,21.0805066770,8.8424892006,5.6541573902,42.1192669321,15.1404712331,15.1404712331,9.0088670923,4.9810102697
0.333215,71.4955679891,33.2649401579,35.9231218112,21.4981121811,9.0342692388,5.7706690363,41.2287851411,15.4326464704,15.4326464704,9.1798983754,5.0703690901
0.416518,65.9702597451,31.3707653654,35.2587237982,21.6354098809,9.1555937691,5.8498539117,39.7965486914,15.5752791719,15.5752791719,9.2871010594,5.1328775271
0.499822,59.8015774656,29.4058867521,34.2304067646,21.5852585597,9.2293731817,5.9039233847,38.0789157187,15.6189144198,15.6189144198,9.3521213053,5.1776739076
0.583126,53.5950839870,27.4730395739,32.9818077047,21.4028972314,9.2686970114,5.9397873271,36.2228169588,15.5926411477,15.5926411477,9.3871126776,5.2098377584
0.666430,47.6853188778,25.6210252767,31.6052058826,21.1244669353,9.2818616768,5.9617881441,34.3181541177,15.5149689471,15.5149689471,9.3996533933,5.2325092704
0.749733,42.2445603940,23.8709352185,30.1625766020,20.7751538458,9.2745142178,5.9728591817,32.4217916383,15.3985055893,15.3985055893,9.3948218035,5.2477773090
0.833037,37.3459104779,22.2293180779,28.6966137041,20.3733011259,9.2507036676,5.9750896238,30.5700985526,15.2522694857,15.2522694857,9.3762050000,5.2571081015
0.916341,33.0022213505,20.6951983013,27.2370841335,19.9327004021,9.2134505406,5.9700288510,28.7861302841,15.0829518689,15.0829518689,9.3464404929,5.2615740634
0.999644,29.1909396377,19.2639300330,25.8047617354,19.4639672231,9.1650792023,5.9588631763,27.0840192756,14.8956588971,14.8956588971,9.3075298001,5.2619855114
