time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2059.763302,0.2751083340,0.3434605340,0.4484418903,0.6148765720
2059.846627,0.2738565839,0.3417336982,0.4460634950,0.6125425903
2059.929952,0.2726190442,0.3400190513,0.4437007196,0.6102226041
2060.013278,0.2713955615,0.3383164741,0.4413535055,0.6079164662
2060.096603,0.2701859823,0.3366258484,0.4390217941,0.6056240312
2060.179928,0.2689901528,0.3349470580,0.4367055271,0.6033451557
2060.263253,0.2678079193,0.3332799879,0.4344046465,0.6010796984
2060.346578,0.2666391281,0.3316245246,0.4321190941,0.5988275197
2060.429903,0.2654836251,0.3299805560,0.4298488120,0.5965884820
2060.513228,0.2643412563,0.3283479715,0.4275937421,0.5943624494
2060.596553,0.2632118676,0.3267266618,0.4253538263,0.5921492881
2060.679879,0.2620953047,0.3251165191,0.4231290067,0.5899488659
2060.763204,0.2609914132,0.3235174367,0.4209192251,0.5877610524
2060.846529,0.2599000389,0.3219293094,0.4187244231,0.5855857190
2060.929854,0.2588210271,0.3203520331,0.4165445425,0.5834227389
2061.013179,0.2577542234,0.3187855053,0.4143795245,0.5812719869
2061.096504,0.2566994732,0.3172296245,0.4122293103,0.5791333396
2061.179829,0.2556566218,0.3156842903,0.4100938409,0.5770066751
2061.263154,0.2546255146,0.3141494039,0.4079730571,0.5748918733
2061.346480,0.2536059970,0.3126248673,0.4058668992,0.5727888156
2061.429805,0.2525979144,0.3111105839,0.4037753074,0.5706973852
2061.513130,0.2516011122,0.3096064582,0.4016982214,0.5686174666
2061.596455,0.2506154358,0.3081123958,0.3996355807,0.5665489460
2061.679780,0.2496407308,0.3066283035,0.3975873243,0.5644917111
2061.763105,0.2486768430,0.3051540891,0.3955533910,0.5624456513
2061.846430,0.2477236180,0.3036896615,0.3935337191,0.5604106570
2061.929755,0.2467809017,0.3022349308,0.3915282463,0.5583866207
2062.013081,0.2458485403,0.3007898080,0.3895369102,0.5563734358
2062.096406,0.2449263801,0.2993542052,0.3875596477,0.5543709974
2062.179731,0.2440142676,0.2979280355,0.3855963953,0.5523792019
2062.263056,0.2431120495,0.2965112131,0.3836470891,0.5503979473
2062.346381,0.2422195728,0.2951036530,0.3817116647,0.5484271326
2062.429706,0.2413366851,0.2937052714,0.3797900571,0.5464666585
2062.513031,0.2404632338,0.2923159854,0.3778822009,0.5445164267
2062.596356,0.2395990670,0.2909357131,0.3759880301,0.5425763405
2062.679682,0.2387440333,0.2895643733,0.3741074782,0.5406463043
2062.763007,0.2378979814,0.2882018861,0.3722404783,0.5387262237
2062.846332,0.2370607607,0.2868481723,0.3703869628,0.5368160059
2062.929657,0.2362322209,0.2855031537,0.3685468637,0.5349155589
2063.012982,0.2354122124,0.2841667529,0.3667201123,0.5330247923
2063.096307,0.2346005860,0.2828388935,0.3649066395,0.5311436164
2063.179632,0.2337971932,0.2815195000,0.3631063756,0.5292719433
2063.262957,0.2330018859,0.2802084977,0.3613192502,0.5274096856
2063.346283,0.2322145168,0.2789058128,0.3595451927,0.5255567576
2063.429608,0.2314349393,0.2776113722,0.3577841316,0.5237130745
2063.512933,0.2306630073,0.2763251040,0.3560359951,0.5218785524
2063.596258,0.2298985757,0.2750469368,0.3543007107,0.5200531088
2063.679583,0.2291415000,0.2737768001,0.3525782054,0.5182366622
2063.762908,0.2283916364,0.2725146245,0.3508684058,0.5164291321
2063.846233,0.2276488421,0.2712603409,0.3491712376,0.5146304389
2063.929559,0.2269129750,0.2700138815,0.3474866263,0.5128405043
2064.012884,0.2261838941,0.2687751789,0.3458144968,0.5110592509
2064.096209,0.2254614590,0.2675441669,0.3441547734,0.5092866022
2064.179534,0.2247455305,0.2663207797,0.3425073799,0.5075224827
2064.262859,0.2240359703,0.2651049525,0.3408722397,0.5057668181
2064.346184,0.2233326409,0.2638966212,0.3392492755,0.5040195347
2064.429509,0.2226354062,0.2626957225,0.3376384097,0.5022805599
2064.512834,0.2219441308,0.2615021938,0.3360395641,0.5005498220
2064.596160,0.2212586805,0.2603159732,0.3344526601,0.4988272504
2064.679485,0.2205789223,0.2591369997,0.3328776184,0.4971127749
2064.762810,0.2199047242,0.2579652129,0.3313143596,0.4954063267
2064.846135,0.2192359554,0.2568005532,0.3297628036,0.4937078375
2064.929460,0.2185724863,0.2556429617,0.3282228699,0.4920172401
2065.012785,0.2179141885,0.2544923803,0.3266944777,0.4903344679
2065.096110,0.2172609349,0.2533487515,0.3251775456,0.4886594554
2065.179435,0.2166125994,0.2522120185,0.3236719919,0.4869921376
2065.262761,0.2159690575,0.2510821252,0.3221777346,0.4853324505
2065.346086,0.2153301859,0.2499590164,0.3206946910,0.4836803309
2065.429411,0.2146958624,0.2488426374,0.3192227784,0.4820357162
2065.512736,0.2140659664,0.2477329341,0.3177619135,0.4803985448
2065.596061,0.2134403785,0.2466298532,0.3163120128,0.4787687556
2065.679386,0.2128189809,0.2455333422,0.3148729925,0.4771462884
2065.762711,0.2122016570,0.2444433491,0.3134447683,0.4755310836
2065.846036,0.2115882916,0.2433598226,0.3120272558,0.4739230825
2065.929362,0.2109787710,0.2422827120,0.3106203702,0.4723222270
2066.012687,0.2103729831,0.2412119674,0.3092240264,0.4707284596
2066.096012,0.2097708169,0.2401475394,0.3078381393,0.4691417235
2066.179337,0.2091721633,0.2390893793,0.3064626232,0.4675619628
2066.262662,0.2085769144,0.2380374390,0.3050973925,0.4659891221
2066.345987,0.2079849640,0.2369916712,0.3037423611,0.4644231465
2066.429312,0.2073962072,0.2359520290,0.3023974430,0.4628639820
2066.512637,0.2068105408,0.2349184663,0.3010625518,0.4613115750
2066.595963,0.2062278632,0.2338909374,0.2997376012,0.4597658727
2066.679288,0.2056480742,0.2328693975,0.2984225044,0.4582268229
2066.762613,0.2050710753,0.2318538021,0.2971171747,0.4566943739
2066.845938,0.2044967696,0.2308441075,0.2958215253,0.4551684746
2066.929263,0.2039250615,0.2298402705,0.2945354693,0.4536490745
2067.012588,0.2033558574,0.2288422486,0.2932589197,0.4521361238
2067.095913,0.2027890650,0.2278499998,0.2919917894,0.4506295731
2067.179238,0.2022245938,0.2268634827,0.2907339912,0.4491293736
2067.262564,0.2016623548,0.2258826564,0.2894854381,0.4476354772
2067.345889,0.2011022606,0.2249074806,0.2882460429,0.4461478359
2067.429214,0.2005442256,0.2239379156,0.2870157185,0.4446664029
2067.512539,0.1999881656,0.2229739223,0.2857943778,0.4431911313
2067.595864,0.1994339982,0.2220154620,0.2845819337,0.4417219750
2067.679189,0.1988816426,0.2210624967,0.2833782991,0.4402588885
2067.762514,0.1983310195,0.2201149889,0.2821833873,0.4388018266
2067.845839,0.1977820515,0.2191729014,0.2809971112,0.4373507448
2067.929165,0.1972346626,0.2182361979,0.2798193843,0.4359055988
2068.012490,0.1966887786,0.2173048424,0.2786501198,0.4344663451
