time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083304,0.0789473684,0.0921052632,0.0657894737,0.0657894737,0.0263157895,0.0263157895,0.1184210526,0.0263157895,0.0263157895,0.0394736842,0.0263157895
0.166607,0.2105263158,0.1578947368,0.1710526316,0.1184210526,0.1052631579,0.0657894737,0.2500000000,0.1052631579,0.1052631579,0.0789473684,0.0789473684
0.249911,0.3684210526,0.2236842105,0.2368421053,0.1842105263,0.1315789474,0.1052631579,0.2894736842,0.1578947368,0.1578947368,0.1315789474,0.1184210526
0.333215,0.4342105263,0.2500000000,0.3289473684,0.2368421053,0.2105263158,0.1447368421,0.3684210526,0.2236842105,0.2236842105,0.1710526316,0.1447368421
0.416518,0.4736842105,0.2500000000,0.3815789474,0.2763157895,0.2236842105,0.1842105263,0.4210526316,0.2894736842,0.2894736842,0.2105263158,0.1973684211
0.499822,0.5263157895,0.2763157895,0.4210526316,0.3157894737,0.2631578947,0.1973684211,0.4473684211,0.3421052632,0.3421052632,0.3026315789,0.2105263158
0.583126,0.5789473684,0.3026315789,0.4605263158,0.3684210526,0.2763157895,0.2368421053,0.4605263158,0.3947368421,0.3947368421,0.3684210526,0.2500000000
0.666430,0.5921052632,0.3026315789,0.4605263158,0.3947368421,0.3026315789,0.2631578947,0.4868421053,0.3947368421,0.3947368421,0.3947368421,0.3289473684
0.749733,0.6184210526,0.3157894737,0.5000000000,0.3947368421,0.3157894737,0.2631578947,0.5000000000,0.4078947368,0.4078947368,0.3947368421,0.3289473684
0.833037,0.6184210526,0.3157894737,0.5000000000,0.3947368421,0.3289473684,0.2763157895,0.5131578947,0.4078947368,0.4078947368,0.4210526316,0.3289473684
