time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2028.933005,0.3433433433,0.2382382382,0.2442442442,0.1861861862
2029.016330,0.3553553554,0.2482482482,0.2602602603,0.1931931932
2029.099655,0.3633633634,0.2582582583,0.2662662663,0.1971971972
2029.182980,0.3733733734,0.2652652653,0.2742742743,0.2032032032
2029.266306,0.3823823824,0.2752752753,0.2832832833,0.2092092092
2029.349631,0.3943943944,0.2902902903,0.2932932933,0.2212212212
2029.432956,0.4024024024,0.2982982983,0.3063063063,0.2292292292
2029.516281,0.4154154154,0.3083083083,0.3173173173,0.2342342342
2029.599606,0.4254254254,0.3173173173,0.3253253253,0.2452452452
2029.682931,0.4334334334,0.3293293293,0.3373373373,0.2502502503
2029.766256,0.4364364364,0.3343343343,0.3473473473,0.2572572573
2029.849581,0.4444444444,0.3443443443,0.3543543544,0.2682682683
2029.932907,0.4514514515,0.3553553554,0.3623623624,0.2732732733
2030.016232,0.4634634635,0.3603603604,0.3693693694,0.2832832833
2030.099557,0.4674674675,0.3673673674,0.3783783784,0.2862862863
2030.182882,0.4754754755,0.3743743744,0.3853853854,0.2912912913
2030.266207,0.4834834835,0.3793793794,0.3913913914,0.2992992993
2030.349532,0.4894894895,0.3853853854,0.4014014014,0.3093093093
2030.432857,0.4974974975,0.3933933934,0.4074074074,0.3133133133
2030.516183,0.5035035035,0.3963963964,0.4134134134,0.3203203203
2030.599508,0.5085085085,0.3993993994,0.4194194194,0.3273273273
2030.682833,0.5145145145,0.4024024024,0.4234234234,0.3333333333
2030.766158,0.5215215215,0.4114114114,0.4274274274,0.3383383383
2030.849483,0.5255255255,0.4134134134,0.4284284284,0.3413413413
2030.932808,0.5265265265,0.4174174174,0.4374374374,0.3493493493
2031.016133,0.5365365365,0.4224224224,0.4414414414,0.3513513514
2031.099458,0.5435435435,0.4274274274,0.4484484484,0.3543543544
2031.182784,0.5545545546,0.4344344344,0.4544544545,0.3613613614
2031.266109,0.5625625626,0.4404404404,0.4594594595,0.3653653654
2031.349434,0.5695695696,0.4464464464,0.4674674675,0.3723723724
2031.432759,0.5755755756,0.4504504505,0.4754754755,0.3793793794
2031.516084,0.5845845846,0.4554554555,0.4804804805,0.3863863864
2031.599409,0.5885885886,0.4654654655,0.4864864865,0.3953953954
2031.682734,0.5915915916,0.4744744745,0.4914914915,0.4034034034
2031.766059,0.5985985986,0.4824824825,0.4944944945,0.4074074074
2031.849385,0.6006006006,0.4864864865,0.4964964965,0.4094094094
2031.932710,0.6036036036,0.4904904905,0.5005005005,0.4144144144
2032.016035,0.6076076076,0.4924924925,0.5065065065,0.4174174174
2032.099360,0.6136136136,0.4984984985,0.5095095095,0.4194194194
2032.182685,0.6146146146,0.5025025025,0.5105105105,0.4274274274
2032.266010,0.6176176176,0.5055055055,0.5155155155,0.4304304304
2032.349335,0.6206206206,0.5055055055,0.5185185185,0.4324324324
2032.432660,0.6206206206,0.5105105105,0.5195195195,0.4354354354
2032.515986,0.6256256256,0.5115115115,0.5235235235,0.4424424424
2032.599311,0.6286286286,0.5125125125,0.5255255255,0.4444444444
2032.682636,0.6306306306,0.5175175175,0.5305305305,0.4504504505
2032.765961,0.6336336336,0.5195195195,0.5315315315,0.4514514515
2032.849286,0.6356356356,0.5225225225,0.5345345345,0.4544544545
2032.932611,0.6396396396,0.5245245245,0.5385385385,0.4554554555
2033.015936,0.6446446446,0.5275275275,0.5435435435,0.4604604605
2033.099261,0.6446446446,0.5325325325,0.5475475475,0.4634634635
2033.182587,0.6476476476,0.5355355355,0.5485485485,0.4664664665
2033.265912,0.6496496496,0.5415415415,0.5495495495,0.4714714715
2033.349237,0.6526526527,0.5455455455,0.5535535536,0.4754754755
2033.432562,0.6536536537,0.5475475475,0.5565565566,0.4764764765
2033.515887,0.6576576577,0.5485485485,0.5595595596,0.4814814815
2033.599212,0.6626626627,0.5505505506,0.5655655656,0.4834834835
2033.682537,0.6666666667,0.5585585586,0.5715715716,0.4874874875
2033.765862,0.6716716717,0.5585585586,0.5735735736,0.4904904905
2033.849188,0.6746746747,0.5615615616,0.5785785786,0.4944944945
2033.932513,0.6776776777,0.5665665666,0.5795795796,0.4944944945
2034.015838,0.6836836837,0.5685685686,0.5825825826,0.4954954955
2034.099163,0.6886886887,0.5695695696,0.5875875876,0.4974974975
2034.182488,0.6926926927,0.5725725726,0.5945945946,0.5025025025
2034.265813,0.6926926927,0.5755755756,0.6006006006,0.5035035035
2034.349138,0.6976976977,0.5785785786,0.6046046046,0.5075075075
2034.432463,0.7007007007,0.5805805806,0.6066066066,0.5125125125
2034.515789,0.7027027027,0.5815815816,0.6066066066,0.5145145145
2034.599114,0.7057057057,0.5875875876,0.6116116116,0.5175175175
2034.682439,0.7097097097,0.5905905906,0.6176176176,0.5215215215
2034.765764,0.7107107107,0.5915915916,0.6206206206,0.5265265265
2034.849089,0.7117117117,0.5965965966,0.6256256256,0.5315315315
2034.932414,0.7117117117,0.5985985986,0.6296296296,0.5345345345
2035.015739,0.7117117117,0.6006006006,0.6326326326,0.5365365365
2035.099065,0.7137137137,0.6026026026,0.6326326326,0.5425425425
2035.182390,0.7177177177,0.6056056056,0.6346346346,0.5435435435
2035.265715,0.7197197197,0.6096096096,0.6396396396,0.5445445445
2035.349040,0.7207207207,0.6106106106,0.6416416416,0.5485485485
2035.432365,0.7227227227,0.6126126126,0.6456456456,0.5505505506
2035.515690,0.7237237237,0.6146146146,0.6476476476,0.5565565566
2035.599015,0.7257257257,0.6156156156,0.6496496496,0.5575575576
2035.682340,0.7287287287,0.6156156156,0.6536536537,0.5615615616
2035.765666,0.7327327327,0.6176176176,0.6546546547,0.5645645646
2035.848991,0.7337337337,0.6206206206,0.6566566567,0.5655655656
2035.932316,0.7357357357,0.6226226226,0.6566566567,0.5675675676
2036.015641,0.7367367367,0.6256256256,0.6596596597,0.5685685686
2036.098966,0.7387387387,0.6266266266,0.6606606607,0.5735735736
2036.182291,0.7407407407,0.6296296296,0.6636636637,0.5755755756
2036.265616,0.7437437437,0.6306306306,0.6656656657,0.5795795796
2036.348941,0.7447447447,0.6326326326,0.6656656657,0.5815815816
2036.432267,0.7487487487,0.6326326326,0.6686686687,0.5815815816
2036.515592,0.7507507508,0.6346346346,0.6706706707,0.5845845846
2036.598917,0.7517517518,0.6356356356,0.6726726727,0.5865865866
2036.682242,0.7537537538,0.6376376376,0.6746746747,0.5895895896
2036.765567,0.7537537538,0.6386386386,0.6746746747,0.5925925926
2036.848892,0.7557557558,0.6436436436,0.6746746747,0.5945945946
2036.932217,0.7557557558,0.6466466466,0.6776776777,0.5975975976
2037.015542,0.7567567568,0.6476476476,0.6796796797,0.5995995996
2037.098868,0.7597597598,0.6486486486,0.6796796797,0.6026026026
2037.182193,0.7627627628,0.6516516517,0.6796796797,0.6046046046
2037.265518,0.7627627628,0.6556556557,0.6806806807,0.6056056056
2037.348843,0.7657657658,0.6566566567,0.6836836837,0.6056056056
2037.432168,0.7657657658,0.6586586587,0.6846846847,0.6066066066
2037.515493,0.7657657658,0.6586586587,0.6856856857,0.6086086086
2037.598818,0.7667667668,0.6606606607,0.6876876877,0.6096096096
2037.682143,0.7677677678,0.6616616617,0.6906906907,0.6106106106
2037.765469,0.7677677678,0.6616616617,0.6936936937,0.6116116116
2037.848794,0.7717717718,0.6616616617,0.6946946947,0.6126126126
2037.932119,0.7727727728,0.6626626627,0.6956956957,0.6126126126
2038.015444,0.7747747748,0.6656656657,0.6966966967,0.6126126126
2038.098769,0.7757757758,0.6676676677,0.6976976977,0.6156156156
2038.182094,0.7767767768,0.6686686687,0.6986986987,0.6166166166
2038.265419,0.7777777778,0.6686686687,0.7007007007,0.6176176176
2038.348744,0.7787787788,0.6696696697,0.7037037037,0.6176176176
2038.432070,0.7807807808,0.6706706707,0.7067067067,0.6186186186
2038.515395,0.7807807808,0.6716716717,0.7097097097,0.6196196196
2038.598720,0.7827827828,0.6726726727,0.7127127127,0.6206206206
2038.682045,0.7847847848,0.6726726727,0.7137137137,0.6226226226
2038.765370,0.7847847848,0.6746746747,0.7137137137,0.6236236236
2038.848695,0.7887887888,0.6756756757,0.7137137137,0.6236236236
2038.932020,0.7897897898,0.6786786787,0.7157157157,0.6246246246
2039.015345,0.7907907908,0.6836836837,0.7177177177,0.6246246246
2039.098671,0.7927927928,0.6846846847,0.7187187187,0.6296296296
2039.181996,0.7947947948,0.6876876877,0.7187187187,0.6306306306
2039.265321,0.7977977978,0.6886886887,0.7187187187,0.6316316316
2039.348646,0.7997997998,0.6906906907,0.7207207207,0.6336336336
2039.431971,0.8038038038,0.6936936937,0.7237237237,0.6336336336
2039.515296,0.8048048048,0.6936936937,0.7267267267,0.6336336336
2039.598621,0.8048048048,0.6946946947,0.7277277277,0.6356356356
2039.681946,0.8048048048,0.6946946947,0.7287287287,0.6356356356
2039.765272,0.8058058058,0.6946946947,0.7297297297,0.6386386386
2039.848597,0.8058058058,0.6956956957,0.7327327327,0.6386386386
2039.931922,0.8078078078,0.6956956957,0.7337337337,0.6406406406
2040.015247,0.8088088088,0.6966966967,0.7347347347,0.6416416416
2040.098572,0.8088088088,0.6976976977,0.7357357357,0.6436436436
2040.181897,0.8108108108,0.6996996997,0.7367367367,0.6446446446
2040.265222,0.8108108108,0.6996996997,0.7407407407,0.6466466466
2040.348548,0.8108108108,0.7027027027,0.7417417417,0.6466466466
2040.431873,0.8108108108,0.7027027027,0.7467467467,0.6476476476
2040.515198,0.8108108108,0.7037037037,0.7477477477,0.6476476476
2040.598523,0.8128128128,0.7037037037,0.7487487487,0.6476476476
2040.681848,0.8158158158,0.7057057057,0.7507507508,0.6516516517
2040.765173,0.8168168168,0.7067067067,0.7527527528,0.6526526527
2040.848498,0.8168168168,0.7097097097,0.7547547548,0.6526526527
2040.931823,0.8168168168,0.7107107107,0.7557557558,0.6536536537
2041.015149,0.8188188188,0.7107107107,0.7567567568,0.6536536537
2041.098474,0.8208208208,0.7117117117,0.7577577578,0.6576576577
2041.181799,0.8228228228,0.7137137137,0.7587587588,0.6586586587
2041.265124,0.8228228228,0.7157157157,0.7597597598,0.6606606607
2041.348449,0.8238238238,0.7167167167,0.7607607608,0.6606606607
2041.431774,0.8258258258,0.7177177177,0.7627627628,0.6616616617
2041.515099,0.8278278278,0.7177177177,0.7637637638,0.6646646647
2041.598424,0.8298298298,0.7177177177,0.7637637638,0.6666666667
2041.681750,0.8298298298,0.7217217217,0.7647647648,0.6676676677
2041.765075,0.8328328328,0.7237237237,0.7667667668,0.6716716717
2041.848400,0.8328328328,0.7247247247,0.7667667668,0.6726726727
2041.931725,0.8328328328,0.7257257257,0.7667667668,0.6726726727
2042.015050,0.8348348348,0.7277277277,0.7667667668,0.6726726727
2042.098375,0.8358358358,0.7277277277,0.7677677678,0.6726726727
2042.181700,0.8358358358,0.7287287287,0.7687687688,0.6736736737
2042.265025,0.8358358358,0.7287287287,0.7707707708,0.6736736737
2042.348351,0.8368368368,0.7287287287,0.7727727728,0.6766766767
2042.431676,0.8388388388,0.7287287287,0.7777777778,0.6786786787
2042.515001,0.8398398398,0.7317317317,0.7777777778,0.6806806807
2042.598326,0.8398398398,0.7327327327,0.7777777778,0.6826826827
2042.681651,0.8418418418,0.7337337337,0.7787787788,0.6826826827
2042.764976,0.8418418418,0.7367367367,0.7807807808,0.6846846847
2042.848301,0.8438438438,0.7387387387,0.7817817818,0.6866866867
2042.931626,0.8458458458,0.7397397397,0.7827827828,0.6866866867
2043.014952,0.8468468468,0.7407407407,0.7837837838,0.6896896897
2043.098277,0.8468468468,0.7407407407,0.7857857858,0.6906906907
2043.181602,0.8488488488,0.7407407407,0.7877877878,0.6906906907
2043.264927,0.8488488488,0.7427427427,0.7877877878,0.6926926927
2043.348252,0.8488488488,0.7427427427,0.7887887888,0.6936936937
2043.431577,0.8498498498,0.7447447447,0.7897897898,0.6946946947
2043.514902,0.8508508509,0.7457457457,0.7907907908,0.6946946947
2043.598227,0.8528528529,0.7457457457,0.7907907908,0.6946946947
2043.681553,0.8528528529,0.7457457457,0.7907907908,0.6956956957
2043.764878,0.8538538539,0.7457457457,0.7907907908,0.6956956957
2043.848203,0.8548548549,0.7467467467,0.7907907908,0.6976976977
2043.931528,0.8548548549,0.7477477477,0.7917917918,0.6986986987
2044.014853,0.8568568569,0.7487487487,0.7927927928,0.6986986987
2044.098178,0.8568568569,0.7497497497,0.7927927928,0.6996996997
2044.181503,0.8568568569,0.7507507508,0.7947947948,0.7037037037
2044.264828,0.8578578579,0.7517517518,0.7957957958,0.7037037037
2044.348154,0.8578578579,0.7517517518,0.7977977978,0.7047047047
2044.431479,0.8578578579,0.7517517518,0.7977977978,0.7077077077
2044.514804,0.8578578579,0.7517517518,0.7987987988,0.7097097097
2044.598129,0.8578578579,0.7517517518,0.7997997998,0.7107107107
2044.681454,0.8588588589,0.7517517518,0.7997997998,0.7137137137
2044.764779,0.8598598599,0.7517517518,0.8008008008,0.7147147147
2044.848104,0.8618618619,0.7527527528,0.8008008008,0.7147147147
2044.931430,0.8618618619,0.7527527528,0.8008008008,0.7157157157
2045.014755,0.8618618619,0.7527527528,0.8018018018,0.7157157157
2045.098080,0.8628628629,0.7527527528,0.8018018018,0.7167167167
2045.181405,0.8648648649,0.7537537538,0.8048048048,0.7177177177
2045.264730,0.8658658659,0.7567567568,0.8048048048,0.7187187187
2045.348055,0.8668668669,0.7577577578,0.8048048048,0.7187187187
2045.431380,0.8668668669,0.7597597598,0.8068068068,0.7187187187
2045.514705,0.8678678679,0.7597597598,0.8088088088,0.7207207207
2045.598031,0.8688688689,0.7607607608,0.8088088088,0.7207207207
2045.681356,0.8688688689,0.7607607608,0.8088088088,0.7207207207
2045.764681,0.8688688689,0.7617617618,0.8088088088,0.7217217217
2045.848006,0.8698698699,0.7617617618,0.8088088088,0.7217217217
2045.931331,0.8698698699,0.7627627628,0.8098098098,0.7217217217
2046.014656,0.8708708709,0.7627627628,0.8128128128,0.7227227227
2046.097981,0.8708708709,0.7637637638,0.8138138138,0.7227227227
2046.181306,0.8718718719,0.7647647648,0.8138138138,0.7237237237
2046.264632,0.8728728729,0.7647647648,0.8148148148,0.7237237237
2046.347957,0.8738738739,0.7647647648,0.8158158158,0.7257257257
2046.431282,0.8738738739,0.7647647648,0.8158158158,0.7267267267
2046.514607,0.8738738739,0.7667667668,0.8158158158,0.7297297297
2046.597932,0.8748748749,0.7677677678,0.8168168168,0.7317317317
2046.681257,0.8758758759,0.7677677678,0.8168168168,0.7337337337
2046.764582,0.8758758759,0.7677677678,0.8168168168,0.7337337337
2046.847907,0.8758758759,0.7697697698,0.8178178178,0.7357357357
2046.931233,0.8758758759,0.7697697698,0.8178178178,0.7367367367
2047.014558,0.8758758759,0.7697697698,0.8188188188,0.7367367367
2047.097883,0.8768768769,0.7717717718,0.8198198198,0.7377377377
2047.181208,0.8768768769,0.7717717718,0.8198198198,0.7387387387
2047.264533,0.8778778779,0.7717717718,0.8208208208,0.7407407407
2047.347858,0.8788788789,0.7727727728,0.8218218218,0.7407407407
2047.431183,0.8798798799,0.7727727728,0.8228228228,0.7427427427
2047.514508,0.8798798799,0.7737737738,0.8228228228,0.7447447447
2047.597834,0.8798798799,0.7747747748,0.8238238238,0.7467467467
2047.681159,0.8798798799,0.7747747748,0.8258258258,0.7477477477
2047.764484,0.8798798799,0.7747747748,0.8268268268,0.7487487487
2047.847809,0.8808808809,0.7757757758,0.8288288288,0.7487487487
2047.931134,0.8808808809,0.7787787788,0.8288288288,0.7497497497
2048.014459,0.8808808809,0.7797797798,0.8298298298,0.7507507508
2048.097784,0.8808808809,0.7797797798,0.8298298298,0.7507507508
2048.181109,0.8808808809,0.7797797798,0.8298298298,0.7517517518
2048.264435,0.8808808809,0.7797797798,0.8308308308,0.7517517518
2048.347760,0.8818818819,0.7807807808,0.8308308308,0.7517517518
2048.431085,0.8818818819,0.7807807808,0.8328328328,0.7517517518
2048.514410,0.8828828829,0.7807807808,0.8328328328,0.7527527528
2048.597735,0.8828828829,0.7817817818,0.8328328328,0.7527527528
2048.681060,0.8838838839,0.7827827828,0.8328328328,0.7537537538
2048.764385,0.8838838839,0.7837837838,0.8328328328,0.7547547548
2048.847710,0.8848848849,0.7837837838,0.8358358358,0.7567567568
2048.931036,0.8858858859,0.7837837838,0.8358358358,0.7567567568
2049.014361,0.8858858859,0.7837837838,0.8358358358,0.7567567568
2049.097686,0.8858858859,0.7847847848,0.8358358358,0.7567567568
2049.181011,0.8858858859,0.7847847848,0.8358358358,0.7577577578
2049.264336,0.8858858859,0.7847847848,0.8368368368,0.7587587588
2049.347661,0.8858858859,0.7847847848,0.8368368368,0.7587587588
2049.430986,0.8858858859,0.7847847848,0.8368368368,0.7597597598
2049.514312,0.8858858859,0.7847847848,0.8378378378,0.7617617618
2049.597637,0.8858858859,0.7847847848,0.8378378378,0.7617617618
2049.680962,0.8868868869,0.7847847848,0.8388388388,0.7617617618
2049.764287,0.8868868869,0.7857857858,0.8388388388,0.7617617618
2049.847612,0.8898898899,0.7857857858,0.8408408408,0.7617617618
2049.930937,0.8918918919,0.7867867868,0.8428428428,0.7627627628
2050.014262,0.8918918919,0.7887887888,0.8428428428,0.7637637638
2050.097587,0.8918918919,0.7887887888,0.8428428428,0.7647647648
2050.180913,0.8928928929,0.7887887888,0.8448448448,0.7647647648
2050.264238,0.8928928929,0.7897897898,0.8458458458,0.7647647648
2050.347563,0.8928928929,0.7897897898,0.8458458458,0.7657657658
2050.430888,0.8928928929,0.7897897898,0.8458458458,0.7657657658
2050.514213,0.8928928929,0.7907907908,0.8468468468,0.7677677678
2050.597538,0.8928928929,0.7907907908,0.8478478478,0.7677677678
2050.680863,0.8928928929,0.7917917918,0.8488488488,0.7687687688
2050.764188,0.8938938939,0.7917917918,0.8498498498,0.7697697698
2050.847514,0.8938938939,0.7927927928,0.8498498498,0.7697697698
2050.930839,0.8938938939,0.7927927928,0.8498498498,0.7697697698
2051.014164,0.8938938939,0.7927927928,0.8528528529,0.7697697698
2051.097489,0.8938938939,0.7927927928,0.8528528529,0.7697697698
2051.180814,0.8938938939,0.7957957958,0.8528528529,0.7707707708
2051.264139,0.8938938939,0.7957957958,0.8528528529,0.7707707708
2051.347464,0.8938938939,0.7957957958,0.8538538539,0.7727727728
2051.430789,0.8938938939,0.7957957958,0.8548548549,0.7727727728
2051.514115,0.8938938939,0.7957957958,0.8548548549,0.7727727728
2051.597440,0.8948948949,0.7957957958,0.8548548549,0.7727727728
2051.680765,0.8958958959,0.7967967968,0.8558558559,0.7727727728
2051.764090,0.8968968969,0.7967967968,0.8568568569,0.7737737738
2051.847415,0.8968968969,0.7977977978,0.8578578579,0.7737737738
2051.930740,0.8968968969,0.7987987988,0.8578578579,0.7747747748
2052.014065,0.8968968969,0.7987987988,0.8608608609,0.7747747748
2052.097390,0.8968968969,0.7987987988,0.8608608609,0.7747747748
2052.180716,0.8978978979,0.7987987988,0.8608608609,0.7747747748
2052.264041,0.8988988989,0.7997997998,0.8608608609,0.7747747748
2052.347366,0.8988988989,0.8008008008,0.8618618619,0.7747747748
2052.430691,0.8988988989,0.8018018018,0.8628628629,0.7757757758
2052.514016,0.8988988989,0.8028028028,0.8628628629,0.7767767768
2052.597341,0.9009009009,0.8028028028,0.8648648649,0.7767767768
2052.680666,0.9009009009,0.8038038038,0.8648648649,0.7777777778
2052.763991,0.9009009009,0.8038038038,0.8658658659,0.7797797798
2052.847317,0.9019019019,0.8048048048,0.8658658659,0.7807807808
2052.930642,0.9019019019,0.8048048048,0.8658658659,0.7817817818
2053.013967,0.9019019019,0.8048048048,0.8658658659,0.7827827828
2053.097292,0.9019019019,0.8048048048,0.8658658659,0.7827827828
2053.180617,0.9019019019,0.8048048048,0.8658658659,0.7827827828
2053.263942,0.9019019019,0.8048048048,0.8658658659,0.7827827828
2053.347267,0.9029029029,0.8058058058,0.8668668669,0.7847847848
2053.430592,0.9029029029,0.8068068068,0.8688688689,0.7857857858
2053.513918,0.9029029029,0.8068068068,0.8688688689,0.7877877878
2053.597243,0.9039039039,0.8068068068,0.8688688689,0.7877877878
2053.680568,0.9039039039,0.8068068068,0.8688688689,0.7877877878
2053.763893,0.9049049049,0.8068068068,0.8688688689,0.7877877878
2053.847218,0.9049049049,0.8068068068,0.8698698699,0.7877877878
2053.930543,0.9069069069,0.8068068068,0.8708708709,0.7877877878
2054.013868,0.9069069069,0.8068068068,0.8728728729,0.7877877878
2054.097194,0.9069069069,0.8068068068,0.8728728729,0.7877877878
2054.180519,0.9089089089,0.8068068068,0.8728728729,0.7877877878
2054.263844,0.9099099099,0.8068068068,0.8728728729,0.7877877878
2054.347169,0.9099099099,0.8068068068,0.8728728729,0.7877877878
2054.430494,0.9109109109,0.8068068068,0.8738738739,0.7877877878
2054.513819,0.9119119119,0.8088088088,0.8738738739,0.7877877878
2054.597144,0.9119119119,0.8098098098,0.8738738739,0.7877877878
2054.680469,0.9119119119,0.8098098098,0.8738738739,0.7877877878
2054.763795,0.9119119119,0.8098098098,0.8748748749,0.7877877878
2054.847120,0.9119119119,0.8108108108,0.8758758759,0.7887887888
2054.930445,0.9119119119,0.8108108108,0.8768768769,0.7897897898
2055.013770,0.9119119119,0.8108108108,0.8778778779,0.7897897898
2055.097095,0.9119119119,0.8108108108,0.8798798799,0.7897897898
2055.180420,0.9119119119,0.8118118118,0.8798798799,0.7897897898
2055.263745,0.9119119119,0.8118118118,0.8798798799,0.7897897898
2055.347070,0.9129129129,0.8118118118,0.8808808809,0.7897897898
2055.430396,0.9139139139,0.8118118118,0.8818818819,0.7917917918
2055.513721,0.9139139139,0.8118118118,0.8818818819,0.7927927928
2055.597046,0.9139139139,0.8128128128,0.8818818819,0.7927927928
2055.680371,0.9149149149,0.8128128128,0.8838838839,0.7937937938
2055.763696,0.9149149149,0.8128128128,0.8848848849,0.7937937938
2055.847021,0.9149149149,0.8128128128,0.8848848849,0.7967967968
2055.930346,0.9159159159,0.8128128128,0.8848848849,0.7967967968
2056.013671,0.9159159159,0.8128128128,0.8848848849,0.7977977978
2056.096997,0.9169169169,0.8138138138,0.8858858859,0.7987987988
2056.180322,0.9179179179,0.8138138138,0.8868868869,0.7987987988
2056.263647,0.9179179179,0.8148148148,0.8878878879,0.7997997998
2056.346972,0.9179179179,0.8158158158,0.8878878879,0.8018018018
2056.430297,0.9179179179,0.8178178178,0.8878878879,0.8018018018
2056.513622,0.9179179179,0.8188188188,0.8888888889,0.8028028028
2056.596947,0.9179179179,0.8198198198,0.8898898899,0.8028028028
2056.680272,0.9179179179,0.8198198198,0.8908908909,0.8038038038
2056.763598,0.9179179179,0.8208208208,0.8908908909,0.8038038038
2056.846923,0.9179179179,0.8208208208,0.8918918919,0.8058058058
2056.930248,0.9179179179,0.8208208208,0.8918918919,0.8078078078
2057.013573,0.9179179179,0.8208208208,0.8918918919,0.8098098098
2057.096898,0.9179179179,0.8208208208,0.8918918919,0.8098098098
2057.180223,0.9179179179,0.8208208208,0.8918918919,0.8098098098
2057.263548,0.9179179179,0.8208208208,0.8918918919,0.8098098098
2057.346873,0.9179179179,0.8208208208,0.8918918919,0.8108108108
2057.430199,0.9179179179,0.8208208208,0.8918918919,0.8108108108
2057.513524,0.9179179179,0.8218218218,0.8918918919,0.8118118118
2057.596849,0.9179179179,0.8218218218,0.8918918919,0.8118118118
2057.680174,0.9179179179,0.8228228228,0.8918918919,0.8128128128
2057.763499,0.9179179179,0.8228228228,0.8928928929,0.8128128128
2057.846824,0.9179179179,0.8228228228,0.8928928929,0.8148148148
2057.930149,0.9179179179,0.8228228228,0.8928928929,0.8148148148
2058.013474,0.9179179179,0.8228228228,0.8928928929,0.8148148148
2058.096800,0.9189189189,0.8238238238,0.8928928929,0.8148148148
2058.180125,0.9189189189,0.8238238238,0.8938938939,0.8148148148
2058.263450,0.9189189189,0.8248248248,0.8938938939,0.8148148148
2058.346775,0.9189189189,0.8258258258,0.8938938939,0.8158158158
2058.430100,0.9189189189,0.8258258258,0.8948948949,0.8158158158
2058.513425,0.9189189189,0.8258258258,0.8948948949,0.8178178178
2058.596750,0.9189189189,0.8258258258,0.8948948949,0.8178178178
2058.680075,0.9199199199,0.8258258258,0.8948948949,0.8178178178
2058.763401,0.9209209209,0.8258258258,0.8948948949,0.8178178178
2058.846726,0.9209209209,0.8268268268,0.8948948949,0.8188188188
2058.930051,0.9209209209,0.8288288288,0.8958958959,0.8198198198
2059.013376,0.9209209209,0.8288288288,0.8968968969,0.8208208208
2059.096701,0.9209209209,0.8288288288,0.8968968969,0.8218218218
2059.180026,0.9209209209,0.8288288288,0.8968968969,0.8218218218
2059.263351,0.9219219219,0.8288288288,0.8978978979,0.8228228228
2059.346677,0.9219219219,0.8288288288,0.8978978979,0.8228228228
2059.430002,0.9219219219,0.8308308308,0.8988988989,0.8238238238
2059.513327,0.9219219219,0.8308308308,0.8988988989,0.8248248248
