time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083218,0.0000000000,90.3666822164,4.0269267750,0.0201691497,0.0000000000,0.0000000000,0.0000000000,1.4199002624,1.4199002624,0.0000000000,0.0000000000
0.166436,0.0000125997,80.6672166098,8.3281062965,0.0602434305,0.0000000000,0.0000000000,0.0000000000,2.9715509663,2.9715509663,0.0000000000,0.0000000000
0.249654,0.0074350451,69.6509917257,12.1476387995,0.1132014958,0.0000000000,0.0000000000,0.0000000000,4.4558768803,4.4558768803,0.0000000001,0.0000000000
0.332871,0.3580484521,59.9977967953,15.3635345670,0.1759490303,0.0000000000,0.0000000000,0.0000000000,5.8294640250,5.8294640250,0.0000000006,0.0000000000
0.416089,4.4185664591,52.2789258973,17.9768239939,0.2464717451,0.0000000000,0.0000000000,0.0000000000,7.0775058863,7.0775058863,0.0000000041,0.0000000000
0.499307,23.3091827448,46.4543079888,20.0337736996,0.3232858616,0.0000000000,0.0000000000,0.0000000000,8.1966976286,8.1966976286,0.0000000186,0.0000000000
0.582525,69.0595617172,42.2615806217,21.5982044183,0.4052260361,0.0000000000,0.0000000000,0.0000000000,9.1894110303,9.1894110303,0.0000000664,0.0000000000
0.665743,135.0222971159,39.3680093252,22.7389730928,0.4913408328,0.0000000000,0.0000000000,0.0000000000,10.0610692335,10.0610692335,0.0000001989,0.0000000000
0.748961,192.8110600315,37.4409415598,23.5236821411,0.5808333639,0.0000000000,0.0000000000,0.0000000000,10.8187669132,10.8187669132,0.0000005196,0.0000000000
0.832179,214.9704791040,36.1815652283,24.0154215912,0.6730242360,0.0000000000,0.0000000000,0.0000000000,11.4704720164,11.4704720164,0.0000012191,0.0000000000
0.915397,195.8733648220,35.3394143983,24.2711530127,0.7673267818,0.0000000000,0.0000000000,0.0000000000,12.0245341618,12.0245341618,0.0000026221,0.0000000000
0.998614,150.6859216691,34.7160760877,24.3410421427,0.8632296235,0.0000000000,0.0000000000,0.0000000000,12.4893695116,12.4893695116,0.0000052487,0.0000000000
1.081832,100.2810065141,34.1628311764,24.2683594059,0.9602838846,0.0000000000,0.0000000000,0.0000000000,12.8732540850,12.8732540850,0.0000098917,0.0000000000
1.165050,58.8304719892,33.5750989273,24.0897233810,1.0580934966,0.0000000000,0.0000000000,0.0000000000,13.1841871667,13.1841871667,0.0000177086,0.0000000000
1.248268,30.8887944018,32.8854785529,23.8355470885,1.1563076499,0.0000000000,0.0000000000,0.0000000000,13.4298018373,13.4298018373,0.0000303304,0.0000000001
1.331486,14.6972680256,32.0565017875,23.5305965255,1.2546147776,0.0000000000,0.0000000000,0.0000000000,13.6173081651,13.6173081651,0.0000499844,0.0000000001
1.414704,6.4041907277,31.0737614689,23.1946015462,1.3527376700,0.0000000000,0.0000000000,0.0000000000,13.7534595640,13.7534595640,0.0000796312,0.0000000002
1.497922,2.5784734648,29.9397803767,22.8428790925,1.4504294391,0.0000000000,0.0000000000,0.0000000000,13.8445358636,13.8445358636,0.0001231143,0.0000000004
1.581139,0.9666468261,28.6687848291,22.4869421912,1.5474701381,0.0000000000,0.0000000000,0.0000000000,13.8963385676,13.8963385676,0.0001853191,0.0000000008
1.664357,0.3396806931,27.2824184540,22.1350774168,1.6436638955,0.0000000000,0.0000000000,0.0000000000,13.9141950463,13.9141950463,0.0002723393,0.0000000014
1.747575,0.1125363603,25.8063521510,21.7928800802,1.7388364563,0.0000000000,0.0000000000,0.0000000000,13.9029692747,13.9029692747,0.0003916492,0.0000000025
1.830793,0.0353300205,24.2677014565,21.4637410833,1.8328330555,0.0000000000,0.0000000000,0.0000000000,13.8670773253,13.8670773253,0.0005522768,0.0000000043
1.914011,0.0105577270,22.6931413117,21.1492827326,1.9255165603,0.0000000000,0.0000000000,0.0000000000,13.8105062570,13.8105062570,0.0007649769,0.0000000071
1.997229,0.0030150479,21.1076025923,20.8497431943,2.0167658375,0.0000000000,0.0000000000,0.0000000000,13.7368353541,13.7368353541,0.0010423987,0.0000000114
2.080447,0.0008257419,19.5334389080,20.5643109506,2.1064743079,0.0000000000,0.0000000000,0.0000000000,13.6492589031,13.6492589031,0.0013992474,0.0000000180
2.163665,0.0002175624,17.9899620031,20.2914117595,2.1945486583,0.0000000000,0.0000000000,0.0000000000,13.5506098736,13.5506098736,0.0018524355,0.0000000279
2.246882,0.0000553009,16.4932567641,20.0289513684,2.2809076893,0.0000000000,0.0000000000,0.0000000000,13.4433840050,13.4433840050,0.0024212202,0.0000000425
2.330100,0.0000135951,15.0562004506,19.7745176731,2.3654812790,0.0000000000,0.0000000000,0.0000000000,13.3297639097,13.3297639097,0.0031273266,0.0000000637
2.413318,0.0000032398,13.6886240954,19.5255462312,2.4482094456,0.0000000000,0.0000000000,0.0000000000,13.2116428870,13.2116428870,0.0039950523,0.0000000939
2.496536,0.0000007500,12.3975663503,19.2794530913,2.5290414991,0.0000000000,0.0000000000,0.0000000000,13.0906482092,13.0906482092,0.0050513523,0.0000001364
2.579754,0.0000001689,11.1875809882,19.0337388226,2.6079352688,0.0000000000,0.0000000000,0.0000000000,12.9681636985,12.9681636985,0.0063259021,0.0000001955
2.662972,0.0000000371,10.0610686713,18.7860674747,2.6848563975,0.0000000000,0.0000000000,0.0000000000,12.8453514554,12.8453514554,0.0078511384,0.0000002767
2.746190,0.0000000080,9.0186114491,18.5343239729,2.7597776972,0.0000000000,0.0000000000,0.0000000000,12.7231726369,12.7231726369,0.0096622750,0.0000003868
2.829407,0.0000000017,8.0592948628,18.2766532018,2.8326785564,0.0000000000,0.0000000000,0.0000000000,12.6024072128,12.6024072128,0.0117972942,0.0000005348
2.912625,0.0000000003,7.1810076362,18.0114837458,2.9035443965,0.0000000000,0.0000000000,0.0000000000,12.4836726522,12.4836726522,0.0142969132,0.0000007316
2.995843,0.0000000001,6.3807129120,17.7375389719,2.9723661697,0.0000000000,0.0000000000,0.0000000000,12.3674415133,12.3674415133,0.0172045247,0.0000009908
3.079061,0.0000000000,5.6546880024,17.4538378497,3.0391398966,0.0000000000,0.0000000000,0.0000000000,12.2540579257,12.2540579257,0.0205661132,0.0000013291
3.162279,0.0000000000,4.9987318395,17.1596876264,3.1038662385,0.0000000000,0.0000000000,0.0000000000,12.1437529669,12.1437529669,0.0244301460,0.0000017672
3.245497,0.0000000000,4.4083408839,16.8546702063,3.1665501007,0.0000000000,0.0000000000,0.0000000000,12.0366589492,12.0366589492,0.0288474412,0.0000023298
3.328715,0.0000000000,3.8788553057,16.5386238367,3.2272002660,0.0000000000,0.0000000000,0.0000000000,11.9328226367,11.9328226367,0.0338710133,0.0000030467
3.411933,0.0000000000,3.4055779150,16.2116214675,3.2858290538,0.0000000000,0.0000000000,0.0000000000,11.8322174247,11.8322174247,0.0395558968,0.0000039540
3.495150,0.0000000000,2.9838686737,15.8739469429,3.3424520035,0.0000000000,0.0000000000,0.0000000000,11.7347545155,11.7347545155,0.0459589509,0.0000050941
3.578368,0.0000000000,2.6092177570,15.5260699905,3.3970875805,0.0000000000,0.0000000000,0.0000000000,11.6402931306,11.6402931306,0.0531386457,0.0000065175
3.661586,0.0000000000,2.2773001064,15.1686208005,3.4497569027,0.0000000000,0.0000000000,0.0000000000,11.5486498012,11.5486498012,0.0611548325,0.0000082835
3.744804,0.0000000000,1.9840142816,14.8023648376,3.5004834852,0.0000000000,0.0000000000,0.0000000000,11.4596067843,11.4596067843,0.0700685001,0.0000104616
3.828022,0.0000000000,1.7255082152,14.4281783920,3.5492930037,0.0000000000,0.0000000000,0.0000000000,11.3729196475,11.3729196475,0.0799415183,0.0000131328
3.911240,0.0000000000,1.4981942262,14.0470252614,3.5962130730,0.0000000000,0.0000000000,0.0000000000,11.2883240726,11.2883240726,0.0908363720,0.0000163907
3.994458,0.0000000000,1.2987553894,13.6599348523,3.6412730412,0.0000000000,0.0000000000,0.0000000000,11.2055419239,11.2055419239,0.1028158869,0.0000203438
4.077675,0.0000000000,1.1241450897,13.2679819076,3.6845037976,0.0000000000,0.0000000000,0.0000000000,11.1242866283,11.1242866283,0.1159429500,0.0000251163
4.160893,0.0000000000,0.9715813346,12.8722679905,3.7259375936,0.0000000000,0.0000000000,0.0000000000,11.0442679143,11.0442679143,0.1302802262,0.0000308505
4.244111,0.0000000000,0.8385371595,12.4739047968,3.7656078762,0.0000000000,0.0000000000,0.0000000000,10.9651959550,10.9651959550,0.1458898730,0.0000377087
4.327329,0.0000000000,0.7227282387,12.0739993184,3.8035491317,0.0000000000,0.0000000000,0.0000000000,10.8867849596,10.8867849596,0.1628332564,0.0000458749
4.410547,0.0000000000,0.6220986187,11.6736408386,3.8397967416,0.0000000000,0.0000000000,0.0000000000,10.8087562558,10.8087562558,0.1811706693,0.0000555573
4.493765,0.0000000000,0.5348053175,11.2738897101,3.8743868467,0.0000000000,0.0000000000,0.0000000000,10.7308409042,10.7308409042,0.2009610536,0.0000669906
4.576983,0.0000000000,0.4592023807,10.8757678398,3.9073562218,0.0000000000,0.0000000000,0.0000000000,10.6527818857,10.6527818857,0.2222617293,0.0000804383
4.660201,0.0000000000,0.3938248581,10.4802507891,3.9387421583,0.0000000000,0.0000000000,0.0000000000,10.5743358972,10.5743358972,0.2451281311,0.0000961951
