time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.2830540037,0.0223463687,0.0009310987,0.0000000000,0.0000000000,0.0763500931,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083314,0.1024208566,0.4059590317,0.1368715084,0.0810055866,0.0577281192,0.0493482309,0.1890130354,0.0567970205,0.0567970205,0.0521415270,0.0484171322
0.166627,0.2039106145,0.4841713222,0.2076350093,0.1405959032,0.1163873371,0.1014897579,0.2690875233,0.1284916201,0.1284916201,0.1145251397,0.1005586592
0.249941,0.2737430168,0.5474860335,0.2802607076,0.1834264432,0.1545623836,0.1350093110,0.3417132216,0.1806331471,0.1806331471,0.1573556797,0.1303538175
0.333254,0.3491620112,0.5903165736,0.3277467412,0.2262569832,0.1852886406,0.1592178771,0.3929236499,0.2271880819,0.2271880819,0.2029795158,0.1675977654
0.416568,0.4152700186,0.6229050279,0.3743016760,0.2616387337,0.2160148976,0.1890130354,0.4357541899,0.2718808194,0.2718808194,0.2420856611,0.2001862197
0.499881,0.4692737430,0.6573556797,0.4096834264,0.2867783985,0.2430167598,0.2104283054,0.4748603352,0.3054003724,0.3054003724,0.2690875233,0.2309124767
0.583195,0.5121042831,0.6759776536,0.4413407821,0.3054003724,0.2607076350,0.2290502793,0.5000000000,0.3286778399,0.3286778399,0.2932960894,0.2467411546
0.666508,0.5446927374,0.6992551210,0.4739292365,0.3268156425,0.2718808194,0.2420856611,0.5297951583,0.3510242086,0.3510242086,0.3109869646,0.2662942272
0.749822,0.5791433892,0.7188081937,0.5018621974,0.3454376164,0.2811918063,0.2523277467,0.5586592179,0.3789571695,0.3789571695,0.3324022346,0.2877094972
0.833135,0.6098696462,0.7299813780,0.5232774674,0.3696461825,0.2923649907,0.2607076350,0.5819366853,0.3994413408,0.3994413408,0.3547486034,0.2998137803
0.916449,0.6405959032,0.7448789572,0.5428305400,0.3891992551,0.3081936685,0.2700186220,0.6070763501,0.4189944134,0.4189944134,0.3752327747,0.3202979516
0.999763,0.6592178771,0.7532588454,0.5586592179,0.4059590317,0.3147113594,0.2783985102,0.6247672253,0.4329608939,0.4329608939,0.3882681564,0.3305400372
1.083076,0.6731843575,0.7690875233,0.5716945996,0.4180633147,0.3305400372,0.2867783985,0.6508379888,0.4478584730,0.4478584730,0.4003724395,0.3379888268
1.166390,0.6936685289,0.7839851024,0.5865921788,0.4329608939,0.3389199255,0.2979515829,0.6620111732,0.4674115456,0.4674115456,0.4124767225,0.3472998138
1.249703,0.7076350093,0.7923649907,0.6024208566,0.4450651769,0.3491620112,0.3044692737,0.6741154562,0.4841713222,0.4841713222,0.4283054004,0.3594040968
1.333017,0.7178770950,0.7979515829,0.6108007449,0.4571694600,0.3594040968,0.3137802607,0.6843575419,0.4953445065,0.4953445065,0.4348230912,0.3761638734
1.416330,0.7253258845,0.8063314711,0.6210428305,0.4702048417,0.3649906890,0.3193668529,0.6936685289,0.5093109870,0.5093109870,0.4469273743,0.3836126629
1.499644,0.7383612663,0.8147113594,0.6340782123,0.4813780261,0.3696461825,0.3286778399,0.7020484171,0.5223463687,0.5223463687,0.4534450652,0.3882681564
1.582957,0.7486033520,0.8193668529,0.6489757914,0.4878957169,0.3733705773,0.3333333333,0.7150837989,0.5316573557,0.5316573557,0.4618249534,0.3957169460
1.666271,0.7579143389,0.8258845438,0.6582867784,0.4925512104,0.3808193669,0.3370577281,0.7206703911,0.5381750466,0.5381750466,0.4664804469,0.4050279330
1.749584,0.7681564246,0.8286778399,0.6675977654,0.5000000000,0.3873370577,0.3398510242,0.7309124767,0.5474860335,0.5474860335,0.4711359404,0.4143389199
1.832898,0.7728119181,0.8361266294,0.6741154562,0.5102420857,0.3966480447,0.3417132216,0.7364990689,0.5540037244,0.5540037244,0.4795158287,0.4171322160
1.916211,0.7811918063,0.8398510242,0.6834264432,0.5148975791,0.4050279330,0.3445065177,0.7448789572,0.5633147114,0.5633147114,0.4823091248,0.4236499069
1.999525,0.7849162011,0.8482309125,0.6862197393,0.5232774674,0.4068901304,0.3519553073,0.7532588454,0.5707635009,0.5707635009,0.4897579143,0.4301675978
2.082839,0.7886405959,0.8556797020,0.6918063315,0.5316573557,0.4096834264,0.3594040968,0.7616387337,0.5744878957,0.5744878957,0.4934823091,0.4376163873
2.166152,0.7942271881,0.8566108007,0.7048417132,0.5372439479,0.4106145251,0.3621973929,0.7653631285,0.5828677840,0.5828677840,0.5018621974,0.4413407821
2.249466,0.7970204842,0.8603351955,0.7132216015,0.5428305400,0.4171322160,0.3640595903,0.7746741155,0.5949720670,0.5949720670,0.5065176909,0.4432029795
2.332779,0.8016759777,0.8631284916,0.7178770950,0.5446927374,0.4236499069,0.3659217877,0.7802607076,0.6033519553,0.6033519553,0.5158286778,0.4487895717
2.416093,0.8035381750,0.8649906890,0.7271880819,0.5484171322,0.4292364991,0.3696461825,0.7849162011,0.6108007449,0.6108007449,0.5242085661,0.4525139665
2.499406,0.8091247672,0.8696461825,0.7309124767,0.5530726257,0.4348230912,0.3705772812,0.7942271881,0.6229050279,0.6229050279,0.5316573557,0.4562383613
2.582720,0.8119180633,0.8733705773,0.7364990689,0.5558659218,0.4385474860,0.3743016760,0.8035381750,0.6294227188,0.6294227188,0.5372439479,0.4599627561
