time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0005941771,0.3202614379,0.0320855615,0.0023767083,0.0000000000,0.0000000000,0.0713012478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083301,0.1996434938,0.5306001188,0.2537136067,0.1628045157,0.1301247772,0.1182412359,0.3018419489,0.1479500891,0.1479500891,0.1265597148,0.1027926322
0.166601,0.3612596554,0.6446821153,0.3903743316,0.2756981581,0.2251931075,0.2002376708,0.4390968509,0.2703505645,0.2703505645,0.2418300654,0.2109328580
0.249902,0.4800950683,0.7159833630,0.4795008913,0.3541295306,0.2899584076,0.2590612002,0.5300059418,0.3642305407,0.3642305407,0.3262032086,0.2852049911
0.333203,0.5525846702,0.7623291741,0.5389185977,0.4058229352,0.3374925728,0.2953060012,0.6024955437,0.4206773619,0.4206773619,0.3879976233,0.3434343434
0.416503,0.6179441474,0.8021390374,0.5935828877,0.4587046940,0.3731431967,0.3262032086,0.6535947712,0.4830659537,0.4830659537,0.4396910279,0.3885918004
0.499804,0.6666666667,0.8276886512,0.6375519905,0.4949494949,0.4040404040,0.3511586453,0.6957813428,0.5252525253,0.5252525253,0.4836601307,0.4278074866
0.583105,0.6987522282,0.8490790255,0.6773618538,0.5222816399,0.4325609031,0.3725490196,0.7266785502,0.5698158051,0.5698158051,0.5258467023,0.4610814023
0.666405,0.7284610814,0.8651218063,0.7064765300,0.5496137849,0.4521687463,0.3897801545,0.7516339869,0.6030897207,0.6030897207,0.5525846702,0.4812834225
0.749706,0.7486631016,0.8877005348,0.7308377897,0.5698158051,0.4729649436,0.4070112894,0.7736185383,0.6298276887,0.6298276887,0.5793226381,0.5145573381
0.833007,0.7688651218,0.9019607843,0.7510398099,0.5888294712,0.4878193702,0.4206773619,0.7985739750,0.6500297089,0.6500297089,0.6001188354,0.5359477124
0.916308,0.7837195484,0.9108734403,0.7700534759,0.6060606061,0.5044563280,0.4307783720,0.8175876411,0.6732026144,0.6732026144,0.6173499703,0.5502079620
0.999608,0.7979797980,0.9197860963,0.7866904337,0.6173499703,0.5157456922,0.4444444444,0.8330362448,0.6951871658,0.6951871658,0.6369578134,0.5662507427
1.082909,0.8116458705,0.9233511586,0.8009506833,0.6280451575,0.5240641711,0.4509803922,0.8472964944,0.7100415924,0.7100415924,0.6458704694,0.5816993464
1.166210,0.8229352347,0.9310754605,0.8116458705,0.6428995841,0.5329768271,0.4604872252,0.8562091503,0.7231134878,0.7231134878,0.6619132501,0.5923945336
1.249510,0.8336304219,0.9346405229,0.8217468806,0.6530005942,0.5412953060,0.4634581105,0.8663101604,0.7403446227,0.7403446227,0.6743909685,0.6090314914
1.332811,0.8407605466,0.9417706477,0.8324420677,0.6648841355,0.5478312537,0.4682115270,0.8764111705,0.7462863933,0.7462863933,0.6856803327,0.6161616162
1.416112,0.8472964944,0.9447415330,0.8401663696,0.6702317291,0.5573380867,0.4729649436,0.8888888889,0.7557932264,0.7557932264,0.6969696970,0.6262626263
1.499412,0.8508615567,0.9494949495,0.8449197861,0.6791443850,0.5638740345,0.4759358289,0.8948306595,0.7653000594,0.7653000594,0.7029114676,0.6327985740
1.582713,0.8544266191,0.9512774807,0.8526440879,0.6868686869,0.5692216280,0.4818775995,0.9025549614,0.7730243613,0.7730243613,0.7088532383,0.6375519905
1.666014,0.8573975045,0.9566250743,0.8621509210,0.6939988116,0.5751633987,0.4836601307,0.9084967320,0.7819370172,0.7819370172,0.7177658942,0.6446821153
1.749314,0.8591800357,0.9607843137,0.8692810458,0.7011289364,0.5799168152,0.4890077243,0.9138443256,0.7920380273,0.7920380273,0.7284610814,0.6530005942
1.832615,0.8645276292,0.9631610220,0.8740344623,0.7094474153,0.5822935235,0.4943553179,0.9185977421,0.8003565062,0.8003565062,0.7344028520,0.6583481878
1.915916,0.8692810458,0.9649435532,0.8775995247,0.7147950089,0.5864527629,0.4979203803,0.9227569816,0.8045157457,0.8045157457,0.7391562686,0.6648841355
1.999216,0.8716577540,0.9661319073,0.8811645870,0.7189542484,0.5888294712,0.4997029115,0.9257278669,0.8152109329,0.8152109329,0.7474747475,0.6720142602
2.082517,0.8752228164,0.9667260844,0.8817587641,0.7237076649,0.5935828877,0.5020796197,0.9286987522,0.8205585264,0.8205585264,0.7528223411,0.6773618538
2.165818,0.8787878788,0.9685086156,0.8853238265,0.7302436126,0.5965537730,0.5038621509,0.9334521687,0.8265002971,0.8265002971,0.7575757576,0.6833036245
2.249119,0.8835412953,0.9691027926,0.8888888889,0.7326203209,0.5983363042,0.5068330362,0.9370172311,0.8312537136,0.8312537136,0.7623291741,0.6910279263
2.332419,0.8859180036,0.9720736780,0.8912655971,0.7367795603,0.6024955437,0.5103980986,0.9387997623,0.8342245989,0.8342245989,0.7688651218,0.6975638740
2.415720,0.8894830660,0.9732620321,0.8966131907,0.7403446227,0.6054664290,0.5133689840,0.9405822935,0.8383838384,0.8383838384,0.7730243613,0.7011289364
2.499021,0.8912655971,0.9738562092,0.9001782531,0.7427213310,0.6090314914,0.5181224005,0.9423648247,0.8413547237,0.8413547237,0.7777777778,0.7058823529
2.582321,0.8948306595,0.9750445633,0.9007724302,0.7450980392,0.6120023767,0.5204991087,0.9435531788,0.8490790255,0.8490790255,0.7831253714,0.7106357695
2.665622,0.8966131907,0.9756387403,0.9043374926,0.7498514557,0.6149732620,0.5210932858,0.9447415330,0.8550207962,0.8550207962,0.7866904337,0.7136066548
2.748923,0.8983957219,0.9780154486,0.9061200238,0.7522281640,0.6161616162,0.5216874629,0.9465240642,0.8597742127,0.8597742127,0.7884729649,0.7171717172
2.832223,0.8983957219,0.9780154486,0.9090909091,0.7587641117,0.6167557932,0.5222816399,0.9465240642,0.8645276292,0.8645276292,0.7908496732,0.7201426025
2.915524,0.8989898990,0.9780154486,0.9096850862,0.7605466429,0.6185383244,0.5246583482,0.9471182412,0.8680926916,0.8680926916,0.7938205585,0.7237076649
2.998825,0.9013666072,0.9792038027,0.9108734403,0.7635175282,0.6185383244,0.5252525253,0.9500891266,0.8698752228,0.8698752228,0.7956030897,0.7266785502
3.082125,0.9031491384,0.9792038027,0.9114676173,0.7658942365,0.6191325015,0.5270350564,0.9500891266,0.8710635769,0.8710635769,0.7997623292,0.7284610814
3.165426,0.9043374926,0.9809863339,0.9120617944,0.7694592989,0.6203208556,0.5294117647,0.9524658348,0.8746286393,0.8746286393,0.8015448604,0.7320261438
