time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083323,42.5221606001,86.5356943657,16.2960801581,23.0299868589,14.3447886093,12.8356234189,30.3508227887,19.3462623707,19.3462623707,17.0131738113,11.5938869513
0.166646,47.3027897677,79.4237571654,17.9084407111,25.0401507730,16.0633430358,14.4278999688,32.3907882982,21.7513093656,21.7513093656,19.0638693081,13.2760666092
0.249969,48.1589187863,71.4019689453,18.7531795747,25.1808687998,16.6840136240,14.9981961633,33.0139457714,22.6683474525,22.6683474525,19.8458095934,14.0734007472
0.333292,47.2868845363,63.7418268795,19.2180181472,24.5346078516,16.7603876475,15.0420408898,32.9509590414,22.8795107064,22.8795107064,20.0011246807,14.4081132444
0.416615,45.5715768865,56.8015560526,19.4490830439,23.5153805671,16.5287238649,14.7764729229,32.4912191757,22.6919260439,22.6919260439,19.7952954729,14.4610487764
0.499938,43.4578607177,50.6632637714,19.5210750721,22.3219001028,16.1180253174,14.3248383569,31.7866984141,22.2625855433,22.2625855433,19.3723763095,14.3329613156
0.583261,41.1892229458,45.3024977203,19.4785862561,21.0629700364,15.6061245203,13.7654274951,30.9288159631,21.6837723600,21.6837723600,18.8202440962,14.0869379946
0.666584,38.9025297748,40.6520648968,19.3508769864,19.8039424348,15.0419916887,13.1504711923,29.9769469363,21.0146684655,21.0146684655,18.1953281697,13.7649167845
0.749907,36.6737348459,36.6301936320,19.1584027168,18.5861658700,14.4567940299,12.5154287605,28.9714637315,20.2952855945,20.2952855945,17.5344987675,13.3956765945
0.833230,34.5426581604,33.1538520060,18.9161200989,17.4358014130,13.8701843188,11.8842647284,27.9405748113,19.5533983644,19.5533983644,16.8617933670,12.9992792048
0.916553,32.5274322471,30.1450677757,18.6353329196,16.3682663710,13.2942025440,11.2727805140,26.9042752797,18.8083894905,18.8083894905,16.1926496322,12.5897821289
0.999875,30.6333041702,27.5336971618,18.3248008644,15.3908923106,12.7358316177,10.6908797549,25.8767994003,18.0736206813,18.0736206813,15.5367371118,12.1770062702
1.083198,28.8581263584,25.2583234621,17.9914445276,14.5048648149,12.1987253235,10.1441881765,24.8682294775,17.3580410900,17.3580410900,14.8999049547,11.7677403335
1.166521,27.1958065166,23.2661657583,17.6408146398,13.7068497938,11.6843949031,9.6352500252,23.8855976721,16.6673598067,16.6673598067,14.2855279844,11.3665869750
1.249844,25.6384585016,21.5124811203,17.2774162691,12.9904259369,11.1930265057,9.1644285036,22.9336664821,16.0049372046,16.0049372046,13.6954262868,10.9765696028
1.333167,24.1777113592,19.9597334099,16.9049399077,12.3473321201,10.7240401979,8.7305891829,22.0154964845,15.3724728458,15.3724728458,13.1304781128,10.5995733223
1.416490,22.8054695754,18.5766846152,16.5264305819,11.7685081293,10.2764653928,8.3316188689,21.1328679875,14.7705335982,14.7705335982,12.5910131704,10.2366678472
1.499813,21.5143174141,17.3374969103,16.1444144206,11.2449110521,9.8491852265,7.9648169772,20.2865992383,14.1989510579,14.1989510579,12.0770514564,9.8883447937
1.583136,20.2976962113,16.2208934529,15.7609952424,10.7681054143,9.4410876870,7.6271869238,19.4767894730,13.6571112350,13.6571112350,11.5884367022,9.5546920616
1.666459,19.1499411773,15.2094017257,15.3779295187,10.3306417337,9.0511511412,7.3156487352,18.7030061736,13.1441565801,13.1441565801,11.1249010920,9.2355215988
1.749782,18.0662356132,14.2886885816,14.9966854230,9.9262509710,8.6784846347,7.0271896616,17.9644301620,12.6591185171,12.6591185171,10.6860881180,8.9304624737
