time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2030.766173,7.0221206119,6.8683803661,6.6845688300,5.7284813882
2030.849499,6.8834576688,6.7592163668,6.5651275590,5.6421816413
2030.932824,6.7454587103,6.6504147943,6.4491717070,5.5581943821
2031.016150,6.6080636886,6.5417568828,6.3367167217,5.4765598811
2031.099475,6.4712850944,6.4330400185,6.2277361222,5.3972947516
2031.182800,6.3352080641,6.3240935272,6.1221671663,5.3203943945
2031.266126,6.1999878230,6.2147925717,6.0199167576,5.2458355535
2031.349451,6.0658446841,6.1050692702,5.9208673287,5.1735788676
2031.432776,5.9330568442,5.9949204259,5.8248825016,5.1035713265
2031.516102,5.8019512253,5.8844115321,5.7318123908,5.0357485568
2031.599427,5.6728926160,5.7736769818,5.6414984630,4.9700368905
2031.682753,5.5462713892,5.6629166501,5.5537779106,4.9063551930
2031.766078,5.4224901206,5.5523892133,5.4684875236,4.8446164441
2031.849403,5.3019494914,5.4424027279,5.3854670669,4.7847290871
2031.932729,5.1850339297,5.3333031029,5.3045621790,4.7265981731
2032.016054,5.0720975131,5.2254611600,5.2256268141,4.6701263340
2032.099379,4.9634507017,5.1192589998,5.1485252479,4.6152146273
2032.182705,4.8593484905,5.0150763676,5.0731336693,4.5617632904
2032.266030,4.7599805470,4.9132776556,4.9993413720,4.5096724449
2032.349356,4.6654638403,4.8142000984,4.9270515610,4.4588427810
2032.432681,4.5758381591,4.7181436091,4.8561817869,4.4091762482
2032.516006,4.4910647790,4.6253625886,4.7866640216,4.3605767669
2032.599332,4.4110283743,4.5360599190,4.7184443910,4.3129509689
2032.682657,4.3355420917,4.4503832309,4.6514825866,4.2662089644
2032.765982,4.2643555286,4.3684234222,4.5857509828,4.2202651270
2032.849308,4.1971651985,4.2902153088,4.5212334931,4.1750388792
2032.932633,4.1336269286,4.2157402051,4.4579242068,4.1304554597
2033.015959,4.0733695410,4.1449301651,4.3958258523,4.0864466474
2033.099284,4.0160091044,4.0776735764,4.3349481409,4.0429514194
2033.182609,3.9611630369,4.0138217674,4.2753060439,3.9999165161
2033.265935,3.9084633636,3.9531962854,4.2169180633,3.9572968958
2033.349260,3.8575685085,3.8955965070,4.1598045481,3.9150560557
2033.432586,3.8081730983,3.8408072640,4.1039861104,3.8731662104
2033.515911,3.7600153893,3.7886062004,4.0494821863,3.8316083149
2033.599236,3.7128820738,3.7387706113,3.9963097794,3.7903719318
2033.682562,3.6666103747,3.6910835606,3.9444824148,3.7494549435
2033.765887,3.6210874920,3.6453391202,3.8940093218,3.7088631168
2033.849212,3.5762476050,3.6013466192,3.8448948511,3.6686095323
2033.932538,3.5320667548,3.5589338402,3.7971381223,3.6287138944
2034.015863,3.4885560324,3.5179491409,3.7507328862,3.5892017408
2034.099189,3.4457535631,3.4782625239,3.7056675798,3.5501035730
2034.182514,3.4037158168,3.4397657096,3.6619255425,3.5114539308
2034.265839,3.3625087748,3.4023713051,3.6194853577,3.4732904336
2034.349165,3.3221994579,3.3660111818,3.5783212833,3.4356528113
2034.432490,3.2828482659,3.3306342015,3.5384037315,3.3985819466
2034.515815,3.2445024972,3.2962034420,3.4996997618,3.3621189484
2034.599141,3.2071913266,3.2626930824,3.4621735555,3.3263042742
2034.682466,3.1709224098,3.2300851127,3.4257868441,3.2911769157
2034.765792,3.1356801774,3.1983660236,3.3904992716,3.2567736612
2034.849117,3.1014257756,3.1675236300,3.3562686785,3.2231284416
2034.932442,3.0680985167,3.1375441584,3.3230513013,3.1902717690
2035.015768,3.0356186243,3.1084097150,3.2908018918,3.1582302690
2035.099093,3.0038909963,3.0800962244,3.2594737626,3.1270263085
2035.182418,2.9728096749,3.0525719046,3.2290187763,3.0966777176
2035.265744,2.9422626917,3.0257963148,3.1993872941,3.0671976013
2035.349069,2.9121369678,2.9997199860,3.1705281086,3.0385942363
2035.432395,2.8823229701,2.9742846169,3.1423883810,3.0108710463
2035.515720,2.8527188691,2.9494237947,3.1149136066,2.9840266481
2035.599045,2.8232339965,2.9250641762,3.0880476291,2.9580549605
2035.682371,2.7937914630,2.9011270507,3.0617327199,2.9329453676
2035.765696,2.7643298607,2.8775301913,3.0359097376,2.9086829281
2035.849021,2.7348040369,2.8541898941,3.0105183758,2.8852486228
2035.932347,2.7051849862,2.8310231044,2.9854975018,2.8626196321
2036.015672,2.6754589543,2.8079495277,2.9607855860,2.8407696365
2036.098998,2.6456258848,2.7848936331,2.9363212149,2.8196691340
2036.182323,2.6156973710,2.7617864665,2.9120436754,2.7992857686
2036.265648,2.5856942825,2.7385672052,2.8878935973,2.7795846653
2036.348974,2.5556442409,2.7151843997,2.8638136340,2.7605287666
2036.432299,2.5255791106,2.6915968675,2.8397491620,2.7420791688
2036.515625,2.4955326496,2.6677742219,2.8156489778,2.7241954539
2036.598950,2.4655384398,2.6436970327,2.7914659705,2.7068360163
2036.682275,2.4356281896,2.6193566351,2.7671577491,2.6899583819
2036.765601,2.4058304642,2.5947546141,2.7426872063,2.6735195194
2036.848926,2.3761698695,2.5699020060,2.7180230004,2.6574761421
2036.932251,2.3466666863,2.5448182646,2.6931399432,2.6417850006
2037.015577,2.3173369198,2.5195300473,2.6680192820,2.6264031651
2037.098902,2.2881927142,2.4940698799,2.6426488694,2.6112882983
2037.182228,2.2592430599,2.4684747572,2.6170232173,2.5963989164
2037.265553,2.2304947142,2.4427847360,2.5911434353,2.5816946401
2037.348878,2.2019532512,2.4170415727,2.5650170569,2.5671364334
2037.432204,2.1736241562,2.3912874494,2.5386577609,2.5526868301
2037.515529,2.1455138894,2.3655638285,2.5120849963,2.5383101472
2037.598854,2.1176308486,2.3399104635,2.4853235225,2.5239726839
2037.682180,2.0899861781,2.3143645876,2.4584028784,2.5096429054
2037.765505,2.0625943812,2.2889602918,2.4313567940,2.4952916097
2037.848831,2.0354737129,2.2637280961,2.4042225600,2.4808920766
2037.932156,2.0086463397,2.2386947079,2.3770403694,2.4664201972
2038.015481,1.9821382713,2.2138829582,2.3498526466,2.4518545829
2038.098807,1.9559790781,2.1893118968,2.3227033775,2.4371766520
2038.182132,1.9302014194,2.1649970253,2.2956374533,2.4223706937
2038.265457,1.9048404143,2.1409506436,2.2687000390,2.4074239068
2038.348783,1.8799328908,2.1171822821,2.2419359769,2.3923264148
2038.432108,1.8555165532,2.0936991923,2.2153892323,2.3770712550
2038.515434,1.8316291041,2.0705068691,2.1891023893,2.3616543412
2038.598759,1.8083073580,2.0476095787,2.1631161984,2.3460744021
2038.682084,1.7855863787,2.0250108687,2.1374691817,2.3303328939
2038.765410,1.7634986675,2.0027140398,2.1121972955,2.3144338885
2038.848735,1.7420734236,1.9807225617,2.0873336495,2.2983839391
2038.932060,1.7213358934,1.9590404202,2.0629082829,2.2821919233
2039.015386,1.7013068193,1.9376723852,2.0389479941,2.2658688677
2039.098711,1.6820019918,1.9166241930,2.0154762207,2.2494277536
2039.182037,1.6634319081,1.8959026426,1.9925129670,2.2328833080
2039.265362,1.6456015329,1.8755156039,1.9700747741,2.2162517820
2039.348687,1.6285101581,1.8554719449,1.9481747288,2.1995507190
2039.432013,1.6121513533,1.8357813822,1.9268225072,2.1827987167
2039.515338,1.5965130004,1.8164542643,1.9060244489,2.1660151842
2039.598663,1.5815774063,1.7975012989,1.8857836577,2.1492200993
2039.681989,1.5673214838,1.7789332348,1.8661001257,2.1324337670
2039.765314,1.5537169986,1.7607605113,1.8469708776,2.1156765840
2039.848640,1.5407308739,1.7429928891,1.8283901324,2.0989688102
2039.931965,1.5283255515,1.7256390735,1.8103494803,2.0823303518
2040.015290,1.5164594040,1.7087063444,1.7928380722,2.0657805560
2040.098616,1.5050871975,1.6922002036,1.7758428216,2.0493380222
2040.181941,1.4941606007,1.6761240519,1.7593486155,2.0330204290
2040.265267,1.4836287389,1.6604789038,1.7433385345,2.0168443806
2040.348592,1.4734387889,1.6452631496,1.7277940798,2.0008252723
2040.431917,1.4635366106,1.6304723717,1.7126954071,1.9849771775
2040.515243,1.4538674094,1.6160992203,1.6980215647,1.9693127553
2040.598568,1.4443764227,1.6021333522,1.6837507351,1.9538431799
2040.681893,1.4350096208,1.5885614353,1.6698604794,1.9385780917
2040.765219,1.4257144133,1.5753672181,1.6563279804,1.9235255692
2040.848544,1.4164403469,1.5625316651,1.6431302855,1.9086921216
2040.931870,1.4071397851,1.5500331534,1.6302445443,1.8940827004
2041.015195,1.3977685527,1.5378477276,1.6176482412,1.8797007303
2041.098520,1.3882865338,1.5259494072,1.6053194183,1.8655481561
2041.181846,1.3786582091,1.5143105396,1.5932368877,1.8516255055
2041.265171,1.3688531190,1.5029021916,1.5813804300,1.8379319657
2041.348496,1.3588462406,1.4916945707,1.5697309757,1.8244654721
2041.431822,1.3486182705,1.4806574665,1.5582707693,1.8112228064
2041.515147,1.3381558026,1.4697607032,1.5469835106,1.7981997039
2041.598473,1.3274513982,1.4589745942,1.5358544744,1.7853909667
2041.681798,1.3165035437,1.4482703865,1.5248706045,1.7727905812
2041.765123,1.3053164968,1.4376206890,1.5140205819,1.7603918384
2041.848449,1.2939000246,1.4269998722,1.5032948661,1.7481874556
2041.931774,1.2822690380,1.4163844337,1.4926857082,1.7361696961
2042.015099,1.2704431335,1.4057533201,1.4821871374,1.7243304885
2042.098425,1.2584460502,1.3950882002,1.4717949195,1.7126615404
2042.181750,1.2463050587,1.3843736837,1.4615064897,1.7011544484
2042.265076,1.2340502938,1.3735974818,1.4513208609,1.6898008020
2042.348401,1.2217140492,1.3627505066,1.4412385088,1.6785922795
2042.431726,1.2093300506,1.3518269089,1.4312612368,1.6675207378
2042.515052,1.1969327241,1.3408240553,1.4213920228,1.6565782920
2042.598377,1.1845564779,1.3297424442,1.4116348518,1.6457573876
2042.681702,1.1722350131,1.3185855667,1.4019945359,1.6350508622
2042.765028,1.1600006788,1.3073597149,1.3924765266,1.6244519989
2042.848353,1.1478838862,1.2960737430,1.3830867221,1.6139545694
2042.931679,1.1359125920,1.2847387890,1.3738312735,1.6035528681
2043.015004,1.1241118617,1.2733679630,1.3647163925,1.5932417368
2043.098329,1.1125035202,1.2619760099,1.3557481652,1.5830165807
2043.181655,1.1011058931,1.2505789549,1.3469323738,1.5728733759
2043.264980,1.0899336426,1.2391937399,1.3382743303,1.5628086681
2043.348305,1.0789976955,1.2278378590,1.3297787240,1.5528195647
2043.431631,1.0683052624,1.2165290004,1.3214494850,1.5429037197
2043.514956,1.0578599417,1.2052847021,1.3132896661,1.5330593117
2043.598282,1.0476619014,1.1941220294,1.3053013445,1.5232850167
2043.681607,1.0377081306,1.1830572776,1.2974855437,1.5135799763
2043.764932,1.0279927497,1.1721057076,1.2898421769,1.5039437606
2043.848258,1.0185073683,1.1612813167,1.2823700119,1.4943763284
2043.931583,1.0092414794,1.1505966477,1.2750666572,1.4848779841
2044.014909,1.0001828769,1.1400626390,1.2679285686,1.4754493326
2044.098234,0.9913180851,1.1296885165,1.2609510756,1.4660912324
2044.181559,0.9826327882,1.1194817262,1.2541284266,1.4568047480
2044.264885,0.9741122491,1.1094479071,1.2474538494,1.4475911021
2044.348210,0.9657417074,1.0995909029,1.2409196289,1.4384516279
2044.431535,0.9575067480,1.0899128091,1.2345171958,1.4293877222
2044.514861,0.9493936331,1.0804140517,1.2282372271,1.4204008000
2044.598186,0.9413895922,1.0710934951,1.2220697548,1.4114922509
2044.681512,0.9334830647,1.0619485734,1.2160042813,1.4026633975
2044.764837,0.9256638940,1.0529754414,1.2100298983,1.3939154566
2044.848162,0.9179234711,1.0441691406,1.2041354077,1.3852495031
2044.931488,0.9102548280,1.0355237746,1.1983094424,1.3766664372
2045.014813,0.9026526831,1.0270326915,1.1925405845,1.3681669545
2045.098138,0.8951134410,1.0186886663,1.1868174796,1.3597515210
2045.181464,0.8876351515,1.0104840815,1.1811289451,1.3514203498
2045.264789,0.8802174306,1.0024111008,1.1754640718,1.3431733836
2045.348115,0.8728613510,0.9944618336,1.1698123172,1.3350102795
2045.431440,0.8655693064,0.9866284875,1.1641635888,1.3269303988
2045.514765,0.8583448553,0.9789035059,1.1585083184,1.3189327999
2045.598091,0.8511925512,0.9712796897,1.1528375260,1.3110162353
2045.681416,0.8441177639,0.9637503015,1.1471428719,1.3031791523
2045.764741,0.8371264978,0.9563091520,1.1414166999,1.2954196973
2045.848067,0.8302252114,0.9489506676,1.1356520685,1.2877357232
2045.931392,0.8234206425,0.9416699399,1.1298427733,1.2801248009
2046.014718,0.8167196437,0.9344627576,1.1239833584,1.2725842326
2046.098043,0.8101290288,0.9273256213,1.1180691202,1.2651110690
2046.181368,0.8036554345,0.9202557421,1.1120961023,1.2577021285
2046.264694,0.7973051979,0.9132510262,1.1060610825,1.2503540192
2046.348019,0.7910842495,0.9063100461,1.0999615546,1.2430631628
2046.431344,0.7849980243,0.8994320003,1.0937957033,1.2358258197
2046.514670,0.7790513876,0.8926166634,1.0875623750,1.2286381169
2046.597995,0.7732485767,0.8858643274,1.0812610445,1.2214960763
2046.681321,0.7675931561,0.8791757379,1.0748917793,1.2143956436
2046.764646,0.7620879846,0.8725520242,1.0684552006,1.2073327194
2046.847971,0.7567351929,0.8659946274,1.0619524440,1.2003031888
2046.931297,0.7515361695,0.8595052262,1.0553851193,1.1933029528
2047.014622,0.7464915529,0.8530856632,1.0487552695,1.1863279586
2047.097947,0.7416012288,0.8467378723,1.0420653310,1.1793742296
2047.181273,0.7368643305,0.8404638087,1.0353180945,1.1724378954
2047.264598,0.7322792408,0.8342653824,1.0285166667,1.1655152200
2047.347924,0.7278435953,0.8281443961,1.0216644342,1.1586026297
2047.431249,0.7235542864,0.8221024896,1.0147650288,1.1516967395
2047.514574,0.7194074660,0.8161410889,1.0078222945,1.1447943775
2047.597900,0.7153985500,0.8102613631,1.0008402568,1.1378926085
2047.681225,0.7115222228,0.8044641880,0.9938230940,1.1309887550
2047.764551,0.7077724423,0.7987501176,0.9867751100,1.1240804168
2047.847876,0.7041424486,0.7931193626,0.9797007095,1.1171654884
2047.931201,0.7006247751,0.7875717774,0.9726043749,1.1102421739
2048.014527,0.6972112648,0.7821068538,0.9654906443,1.1033090000
2048.097852,0.6938930919,0.7767237233,0.9583640919,1.0963648268
2048.181177,0.6906607918,0.7714211652,0.9512293094,1.0894088557
2048.264503,0.6875042978,0.7661976223,0.9440908883,1.0824406356
2048.347828,0.6844129887,0.7610512224,0.9369534037,1.0754600660
2048.431154,0.6813757452,0.7559798058,0.9298213992,1.0684673986
2048.514479,0.6783810172,0.7509809566,0.9226993721,1.0614632356
2048.597804,0.6754169017,0.7460520395,0.9155917599,1.0544485267
2048.681130,0.6724712307,0.7411902384,0.9085029272,1.0474245627
2048.764455,0.6695316687,0.7363925988,0.9014371531,1.0403929681
2048.847780,0.6665858186,0.7316560707,0.8943986192,1.0333556911
2048.931106,0.6636213352,0.7269775524,0.8873913987,1.0263149913
2049.014431,0.6606260441,0.7223539342,0.8804194447,1.0192734261
2049.097757,0.6575880640,0.7177821410,0.8734865807,1.0122338355
2049.181082,0.6544959307,0.7132591723,0.8665964902,1.0051993244
2049.264407,0.6513387205,0.7087821404,0.8597527077,0.9981732441
2049.347733,0.6481061699,0.7043483045,0.8529586103,0.9911591730
2049.431058,0.6447887906,0.6999551009,0.8462174099,0.9841608947
2049.514383,0.6413779756,0.6956001686,0.8395321461,0.9771823765
2049.597709,0.6378660967,0.6912813703,0.8329056801,0.9702277461
2049.681034,0.6342465887,0.6869968077,0.8263406896,0.9633012683
2049.764360,0.6305140208,0.6827448313,0.8198396642,0.9564073206
2049.847685,0.6266641525,0.6785240454,0.8134049027,0.9495503689
2049.931010,0.6226939740,0.6743333071,0.8070385107,0.9427349424
2050.014336,0.6186017288,0.6701717202,0.8007423998,0.9359656091
2050.097661,0.6143869199,0.6660386245,0.7945182872,0.9292469513
2050.180986,0.6100502991,0.6619335800,0.7883676978,0.9225835403
2050.264312,0.6055938386,0.6578563482,0.7822919658,0.9159799134
2050.347637,0.6010206887,0.6538068684,0.7762922388,0.9094405493
2050.430963,0.5963351189,0.6497852327,0.7703694817,0.9029698458
2050.514288,0.5915424471,0.6457916584,0.7645244827,0.8965720975
2050.597613,0.5866489568,0.6418264581,0.7587578590,0.8902514742
2050.680939,0.5816618049,0.6378900108,0.7530700649,0.8840120008
2050.764264,0.5765889214,0.6339827314,0.7474613984,0.8778575379
2050.847589,0.5714389040,0.6301050421,0.7419320108,0.8717917637
2050.930915,0.5662209089,0.6262573446,0.7364819147,0.8658181570
2051.014240,0.5609445404,0.6224399942,0.7311109932,0.8599399815
2051.097566,0.5556197407,0.6186532766,0.7258190096,0.8541602717
2051.180891,0.5502566826,0.6148973878,0.7206056165,0.8484818197
2051.264216,0.5448656654,0.6111724170,0.7154703649,0.8429071638
2051.347542,0.5394570176,0.6074783328,0.7104127133,0.8374385785
2051.430867,0.5340410051,0.6038149743,0.7054320367,0.8320780659
2051.514193,0.5286277481,0.6001820445,0.7005276340,0.8268273483
2051.597518,0.5232271457,0.5965791091,0.6956987366,0.8216878628
2051.680843,0.5178488102,0.5930055974,0.6909445146,0.8166607569
2051.764169,0.5125020104,0.5894608084,0.6862640837,0.8117468860
2051.847494,0.5071956235,0.5859439188,0.6816565104,0.8069468117
2051.930819,0.5019380969,0.5824539948,0.6771208167,0.8022608020
2052.014145,0.4967374177,0.5789900060,0.6726559843,0.7976888328
2052.097470,0.4916010906,0.5755508417,0.6682609574,0.7932305904
2052.180796,0.4865361231,0.5721353285,0.6639346451,0.7888854756
2052.264121,0.4815490162,0.5687422492,0.6596759227,0.7846526089
2052.347446,0.4766457614,0.5653703624,0.6554836329,0.7805308368
2052.430772,0.4718318420,0.5620184223,0.6513565852,0.7765187392
2052.514097,0.4671122371,0.5586851978,0.6472935559,0.7726146379
2052.597422,0.4624914293,0.5553694908,0.6432932865,0.7688166062
2052.680748,0.4579734132,0.5520701540,0.6393544825,0.7651224790
2052.764073,0.4535617051,0.5487861059,0.6354758112,0.7615298644
2052.847399,0.4492593525,0.5455163447,0.6316558996,0.7580361551
2052.930724,0.4450689437,0.5422599601,0.6278933320,0.7546385417
2053.014049,0.4409926160,0.5390161419,0.6241866475,0.7513340254
2053.097375,0.4370320626,0.5357841867,0.6205343377,0.7481194321
2053.180700,0.4331885382,0.5325635017,0.6169348443,0.7449914270
2053.264025,0.4294628630,0.5293536063,0.6133865571,0.7419465288
2053.347351,0.4258554250,0.5261541303,0.6098878121,0.7389811250
2053.430676,0.4223661816,0.5229648105,0.6064368906,0.7360914873
2053.514002,0.4189946592,0.5197854843,0.6030320181,0.7332737870
2053.597327,0.4157399529,0.5166160817,0.5996713638,0.7305241107
2053.680652,0.4126007261,0.5134566154,0.5963530414,0.7278384760
2053.763978,0.4095752097,0.5103071687,0.5930751099,0.7252128470
2053.847303,0.4066612032,0.5071678833,0.5898355753,0.7226431500
2053.930628,0.4038560762,0.5040389451,0.5866323934,0.7201252893
2054.013954,0.4011567729,0.5009205700,0.5834634727,0.7176551619
2054.097279,0.3985598186,0.4978129893,0.5803266789,0.7152286727
2054.180605,0.3960613293,0.4947164353,0.5772198394,0.7128417493
2054.263930,0.3936570253,0.4916311273,0.5741407495,0.7104903562
2054.347255,0.3913422479,0.4885572580,0.5710871788,0.7081705085
2054.430581,0.3891119806,0.4854949813,0.5680568781,0.7058782853
2054.513906,0.3869608751,0.4824444014,0.5650475880,0.7036098429
2054.597232,0.3848832807,0.4794055626,0.5620570474,0.7013614264
2054.680557,0.3828732789,0.4763784420,0.5590830032,0.6991293817
2054.763882,0.3809247217,0.4733629428,0.5561232198,0.6969101666
2054.847208,0.3790312738,0.4703588898,0.5531754902,0.6947003605
2054.930533,0.3771864588,0.4673660273,0.5502376467,0.6924966745
2055.013858,0.3753837081,0.4643840185,0.5473075727,0.6902959598
2055.097184,0.3736164124,0.4614124467,0.5443832137,0.6880952157
2055.180509,0.3718779756,0.4584508185,0.5414625902,0.6858915967
2055.263835,0.3701618690,0.4554985692,0.5385438087,0.6836824192
2055.347160,0.3684616870,0.4525550690,0.5356250745,0.6814651663
2055.430485,0.3667712024,0.4496196313,0.5327047029,0.6792374931
2055.513811,0.3650844200,0.4466915220,0.5297811315,0.6769972300
2055.597136,0.3633956292,0.4437699704,0.5268529309,0.6747423857
2055.680461,0.3616994542,0.4408541801,0.5239188160,0.6724711496
2055.763787,0.3599908998,0.4379433418,0.5209776557,0.6701818924
2055.847112,0.3582653950,0.4350366456,0.5180284832,0.6678731673
2055.930438,0.3565188307,0.4321332941,0.5150705039,0.6655437086
2056.013763,0.3547475931,0.4292325152,0.5121031038,0.6631924315
2056.097088,0.3529485914,0.4263335755,0.5091258560,0.6608184293
2056.180414,0.3511192797,0.4234357922,0.5061385265,0.6584209713
2056.263739,0.3492576729,0.4205385455,0.5031410786,0.6559994990
2056.347064,0.3473623564,0.4176412902,0.5001336758,0.6535536221
2056.430390,0.3454324889,0.4147435655,0.4971166843,0.6510831140
2056.513715,0.3434677999,0.4118450054,0.4940906725,0.6485879064
2056.597041,0.3414685805,0.4089453467,0.4910564108,0.6460680836
2056.680366,0.3394356681,0.4060444367,0.4880148684,0.6435238758
2056.763691,0.3373704259,0.4031422392,0.4849672100,0.6409556531
2056.847017,0.3352747172,0.4002388396,0.4819147895,0.6383639175
2056.930342,0.3331508747,0.3973344483,0.4788591437,0.6357492962
2057.013667,0.3310016656,0.3944294036,0.4758019838,0.6331125336
2057.096993,0.3288302533,0.3915241724,0.4727451852,0.6304544829
2057.180318,0.3266401558,0.3886193502,0.4696907772,0.6277760987
2057.263644,0.3244352012,0.3857156602,0.4666409299,0.6250784282
2057.346969,0.3222194823,0.3828139502,0.4635979414,0.6223626028
2057.430294,0.3199973094,0.3799151898,0.4605642231,0.6196298301
2057.513620,0.3177731619,0.3770204656,0.4575422840,0.6168813851
2057.596945,0.3155516412,0.3741309756,0.4545347153,0.6141186021
2057.680270,0.3133374229,0.3712480234,0.4515441729,0.6113428665
2057.763596,0.3111352106,0.3683730109,0.4485733606,0.6085556066
2057.846921,0.3089496911,0.3655074309,0.4456250122,0.6057582858
2057.930247,0.3067854915,0.3626528587,0.4427018738,0.6029523948
2058.013572,0.3046471386,0.3598109435,0.4398066858,0.6001394446
2058.096897,0.3025390209,0.3569833991,0.4369421654,0.5973209589
2058.180223,0.3004653533,0.3541719948,0.4341109892,0.5944984673
2058.263548,0.2984301457,0.3513785457,0.4313157757,0.5916734990
2058.346874,0.2964371731,0.3486049025,0.4285590693,0.5888475767
2058.430199,0.2944899511,0.3458529421,0.4258433246,0.5860222105
2058.513524,0.2925917133,0.3431245571,0.4231708908,0.5831988926
2058.596850,0.2907453925,0.3404216461,0.4205439985,0.5803790923
2058.680175,0.2889536054,0.3377461038,0.4179647463,0.5775642511
2058.763500,0.2872186405,0.3350998113,0.4154350892,0.5747557788
2058.846826,0.2855424488,0.3324846259,0.4129568279,0.5719550492
2058.930151,0.2839266384,0.3299023724,0.4105315995,0.5691633968
2059.013477,0.2823724708,0.3273548335,0.4081608696,0.5663821134
2059.096802,0.2808808613,0.3248437409,0.4058459257,0.5636124458
2059.180127,0.2794523805,0.3223707664,0.4035878719,0.5608555927
2059.263453,0.2780872596,0.3199375139,0.4013876251,0.5581127032
2059.346778,0.2767853969,0.3175455115,0.3992459127,0.5553848748
2059.430103,0.2755463669,0.3151962035,0.3971632714,0.5526731518
2059.513429,0.2743694309,0.3128909432,0.3951400474,0.5499785246
