time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.000000,0.0000000000,0.2935323383,0.0405117271,0.0014214641,0.0000000000,0.0000000000,0.1044776119,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.083331,0.1535181237,0.4641080313,0.1968727790,0.1130063966,0.0845771144,0.0732054016,0.2679459844,0.0923951670,0.0923951670,0.0760483298,0.0604122246
0.166663,0.2842928216,0.5742714996,0.3077469794,0.1890547264,0.1528073916,0.1343283582,0.3702914001,0.1791044776,0.1791044776,0.1520966596,0.1279317697
0.249994,0.4008528785,0.6453447050,0.3688699360,0.2523098792,0.1982942431,0.1769722814,0.4491826581,0.2452025586,0.2452025586,0.2167732765,0.1776830135
0.333326,0.4719260839,0.6972281450,0.4321250888,0.2942430704,0.2324093817,0.2054015636,0.5167022033,0.2985074627,0.2985074627,0.2665245203,0.2181947406
0.416657,0.5259417200,0.7391613362,0.4790334044,0.3354655295,0.2622601279,0.2267235252,0.5742714996,0.3404406539,0.3404406539,0.3013503909,0.2515991471
0.499989,0.5899076048,0.7704335466,0.5287846482,0.3681592040,0.2949538024,0.2515991471,0.6190476190,0.3972992182,0.3972992182,0.3390191898,0.2842928216
0.583320,0.6204690832,0.7988628287,0.5614783227,0.3994314144,0.3184079602,0.2679459844,0.6510305615,0.4321250888,0.4321250888,0.3731343284,0.3098791756
0.666652,0.6595593461,0.8144989339,0.5920398010,0.4264392324,0.3368869936,0.2857142857,0.6759061834,0.4641080313,0.4641080313,0.4044065387,0.3297796731
0.749983,0.6823027719,0.8329779673,0.6162046908,0.4427860697,0.3525230988,0.2992181947,0.7050461976,0.4911158493,0.4911158493,0.4257285004,0.3489694385
0.833315,0.7007818053,0.8500355366,0.6417910448,0.4619758351,0.3617626155,0.3098791756,0.7199715707,0.5088841507,0.5088841507,0.4498933902,0.3653162758
0.916646,0.7235252310,0.8635394456,0.6595593461,0.4719260839,0.3766879886,0.3219616205,0.7405828003,0.5302061123,0.5302061123,0.4705046198,0.3852167733
0.999978,0.7398720682,0.8763326226,0.6730632552,0.4847192608,0.3880597015,0.3319118692,0.7569296375,0.5529495380,0.5529495380,0.4882729211,0.4015636105
1.083309,0.7526652452,0.8862828714,0.6872778962,0.4960909737,0.3972992182,0.3397299218,0.7754086709,0.5700071073,0.5700071073,0.5031982942,0.4136460554
1.166641,0.7647476901,0.8955223881,0.6993603412,0.5039090263,0.4079601990,0.3461265103,0.7882018479,0.5891968728,0.5891968728,0.5159914712,0.4235963042
1.249972,0.7761194030,0.9012082445,0.7128642502,0.5188343994,0.4143567875,0.3503909026,0.7938877043,0.5998578536,0.5998578536,0.5287846482,0.4314143568
1.333303,0.7889125800,0.9097370291,0.7263681592,0.5302061123,0.4214641080,0.3574982232,0.8031272210,0.6211798152,0.6211798152,0.5394456290,0.4442075338
1.416635,0.7945984364,0.9140014215,0.7363184080,0.5351812367,0.4264392324,0.3624733475,0.8073916134,0.6297085999,0.6297085999,0.5550817342,0.4527363184
1.499966,0.7988628287,0.9196872779,0.7434257285,0.5429992893,0.4356787491,0.3660270078,0.8159203980,0.6389481166,0.6389481166,0.5643212509,0.4605543710
1.583298,0.8059701493,0.9232409382,0.7484008529,0.5465529495,0.4427860697,0.3695806681,0.8251599147,0.6496090974,0.6496090974,0.5771144279,0.4733475480
1.666629,0.8137882018,0.9282160625,0.7569296375,0.5572139303,0.4498933902,0.3781094527,0.8372423596,0.6574271500,0.6574271500,0.5877754087,0.4861407249
1.749961,0.8201847903,0.9324804549,0.7675906183,0.5607675906,0.4555792466,0.3816631130,0.8422174840,0.6638237385,0.6638237385,0.5955934613,0.4939587775
1.833292,0.8258706468,0.9346126510,0.7725657427,0.5671641791,0.4577114428,0.3845060412,0.8479033404,0.6737739872,0.6737739872,0.6019900498,0.5024875622
1.916624,0.8308457711,0.9395877754,0.7818052594,0.5692963753,0.4598436389,0.3880597015,0.8528784648,0.6815920398,0.6815920398,0.6076759062,0.5124378109
1.999955,0.8351101635,0.9417199716,0.7889125800,0.5749822317,0.4633972992,0.3894811656,0.8564321251,0.6872778962,0.6872778962,0.6119402985,0.5181236674
2.083287,0.8407960199,0.9438521677,0.7974413646,0.5771144279,0.4662402274,0.3901918977,0.8614072495,0.6894100924,0.6894100924,0.6190476190,0.5216773276
2.166618,0.8429282161,0.9459843639,0.8017057569,0.5813788202,0.4712153518,0.3923240938,0.8670931059,0.6958066809,0.6958066809,0.6268656716,0.5294953802
2.249950,0.8443496802,0.9481165601,0.8059701493,0.5884861407,0.4754797441,0.3951670220,0.8756218905,0.7050461976,0.7050461976,0.6332622601,0.5330490405
2.333281,0.8514570007,0.9509594883,0.8095238095,0.5920398010,0.4804548685,0.3958777541,0.8784648188,0.7149964463,0.7149964463,0.6389481166,0.5387348969
2.416612,0.8542999289,0.9538024165,0.8137882018,0.5977256574,0.4847192608,0.3987206823,0.8827292111,0.7171286425,0.7171286425,0.6417910448,0.5458422175
2.499944,0.8571428571,0.9545131485,0.8208955224,0.6005685856,0.4889836532,0.4036958067,0.8869936034,0.7221037669,0.7221037669,0.6460554371,0.5501066098
2.583275,0.8585643213,0.9566453447,0.8280028429,0.6041222459,0.4932480455,0.4058280028,0.8912579957,0.7292110874,0.7292110874,0.6503198294,0.5557924662
2.666607,0.8614072495,0.9580668088,0.8301350391,0.6076759062,0.4939587775,0.4086709311,0.8976545842,0.7334754797,0.7334754797,0.6524520256,0.5579246624
